,locale,partition,utt,tokens
9602,sw-KE,train,niambie kuhusu raila odinga,"['niambie', 'kuhusu', 'raila', 'odinga']"
9603,sw-KE,train,onyesha tofauti ya watoto kwa sayari,"['onyesha', 'tofauti', 'ya', 'watoto', 'kwa', 'sayari']"
9604,sw-KE,train,kiwango cha ubadilishanaji fedha kati ya shilingi ya kenya kwa dola ni ngapi,"['kiwango', 'cha', 'ubadilishanaji', 'fedha', 'kati', 'ya', 'shilingi', 'ya', 'kenya', 'kwa', 'dola', 'ni', 'ngapi']"
9605,sw-KE,train,niambie kiwango cha ubadilishaji wa shilingi kwa dola,"['niambie', 'kiwango', 'cha', 'ubadilishaji', 'wa', 'shilingi', 'kwa', 'dola']"
9606,sw-KE,train,eleza kiwango cha ubadilishaji wa shilingi ya kenya kwa dola,"['eleza', 'kiwango', 'cha', 'ubadilishaji', 'wa', 'shilingi', 'ya', 'kenya', 'kwa', 'dola']"
9607,sw-KE,train,nini ufafanuzi wa mwenyezimungu,"['nini', 'ufafanuzi', 'wa', 'mwenyezimungu']"
9608,sw-KE,train,je tanga ipo kati ya kilimanjaro na mombasa,"['je', 'tanga', 'ipo', 'kati', 'ya', 'kilimanjaro', 'na', 'mombasa']"
9609,sw-KE,train,kenya inashiriki mpaka wake na tanzania,"['kenya', 'inashiriki', 'mpaka', 'wake', 'na', 'tanzania']"
9610,sw-KE,train,je kenya inapakana na tanzania,"['je', 'kenya', 'inapakana', 'na', 'tanzania']"
9611,sw-KE,train,soma tiketi ya toyota,"['soma', 'tiketi', 'ya', 'toyota']"
9612,sw-KE,train,je google inaenda kwa bei gani,"['je', 'google', 'inaenda', 'kwa', 'bei', 'gani']"
9613,sw-KE,train,thamani ya shilingi ya kenya ni ngapi sasa hivi,"['thamani', 'ya', 'shilingi', 'ya', 'kenya', 'ni', 'ngapi', 'sasa', 'hivi']"
9614,sw-KE,train,dola ni ya nguvu kiasi gani ikilinganishwa na shilingi ya kenya,"['dola', 'ni', 'ya', 'nguvu', 'kiasi', 'gani', 'ikilinganishwa', 'na', 'shilingi', 'ya', 'kenya']"
9615,sw-KE,train,tanzania inapatikana wapi,"['tanzania', 'inapatikana', 'wapi']"
9616,sw-KE,train,nini umuhimu wa kenya kijiografia,"['nini', 'umuhimu', 'wa', 'kenya', 'kijiografia']"
9617,sw-KE,train,jibini la kichwa ni nini,"['jibini', 'la', 'kichwa', 'ni', 'nini']"
9618,sw-KE,train,nini hufanya kitu kuwa jibini la kichwa,"['nini', 'hufanya', 'kitu', 'kuwa', 'jibini', 'la', 'kichwa']"
9619,sw-KE,train,nionyeshe bei ya hisa ya jumia,"['nionyeshe', 'bei', 'ya', 'hisa', 'ya', 'jumia']"
9620,sw-KE,train,nionyeshe bei za hisa za facebook,"['nionyeshe', 'bei', 'za', 'hisa', 'za', 'facebook']"
9621,sw-KE,train,nionyeshe bei ya hisa ya safaricom,"['nionyeshe', 'bei', 'ya', 'hisa', 'ya', 'safaricom']"
9622,sw-KE,train,unafikiri dunia inaishaje,"['unafikiri', 'dunia', 'inaishaje']"
9623,sw-KE,train,ni safu gani ya mlima refu zaidi marekani,"['ni', 'safu', 'gani', 'ya', 'mlima', 'refu', 'zaidi', 'marekani']"
9624,sw-KE,train,vipi mwenzi wa willy paul,"['vipi', 'mwenzi', 'wa', 'willy', 'paul']"
9625,sw-KE,train,nani mbaye ni nusu bora ya obama,"['nani', 'mbaye', 'ni', 'nusu', 'bora', 'ya', 'obama']"
9626,sw-KE,train,matunda ya zabibu inafanana aje,"['matunda', 'ya', 'zabibu', 'inafanana', 'aje']"
9627,sw-KE,train,william ruto ana umri gani,"['william', 'ruto', 'ana', 'umri', 'gani']"
9628,sw-KE,train,ray c alizaliwa wapi,"['ray', 'c', 'alizaliwa', 'wapi']"
9629,sw-KE,train,sauti gani aliyoiigiza abel mutua,"['sauti', 'gani', 'aliyoiigiza', 'abel', 'mutua']"
9630,sw-KE,train,eldoret iko wapi,"['eldoret', 'iko', 'wapi']"
9631,sw-KE,train,ninaweza kupata wapi kenya,"['ninaweza', 'kupata', 'wapi', 'kenya']"
9632,sw-KE,train,charles bukeko ana umri gani,"['charles', 'bukeko', 'ana', 'umri', 'gani']"
9633,sw-KE,train,je jua cali amekufa,"['je', 'jua', 'cali', 'amekufa']"
9634,sw-KE,train,hisa za google ziko kwa ngapi,"['hisa', 'za', 'google', 'ziko', 'kwa', 'ngapi']"
9635,sw-KE,train,jumia alifunga nini,"['jumia', 'alifunga', 'nini']"
9636,sw-KE,train,jinsi ya juu ya mlima kenya,"['jinsi', 'ya', 'juu', 'ya', 'mlima', 'kenya']"
9637,sw-KE,train,hisa za apple ni gani,"['hisa', 'za', 'apple', 'ni', 'gani']"
9638,sw-KE,train,hisa za microsoft ziko aje,"['hisa', 'za', 'microsoft', 'ziko', 'aje']"
9639,sw-KE,train,chase inafanya vizuri,"['chase', 'inafanya', 'vizuri']"
9640,sw-KE,train,bei ya sasa ya google tafadhali,"['bei', 'ya', 'sasa', 'ya', 'google', 'tafadhali']"
9641,sw-KE,train,angalia bei ya hisa ya cfc group,"['angalia', 'bei', 'ya', 'hisa', 'ya', 'cfc', 'group']"
9642,sw-KE,train,fafanua kengele,"['fafanua', 'kengele']"
9643,sw-KE,train,google halijoto nje ikoje,"['google', 'halijoto', 'nje', 'ikoje']"
9644,sw-KE,train,unaweza nieleza mpangilio yako ya hotuba,"['unaweza', 'nieleza', 'mpangilio', 'yako', 'ya', 'hotuba']"
9645,sw-KE,train,ni wastani gani wa halijoto mwezi machi kwa nairobi na hiyo inalinganishwa vipi na miaka kumi iliyopita,"['ni', 'wastani', 'gani', 'wa', 'halijoto', 'mwezi', 'machi', 'kwa', 'nairobi', 'na', 'hiyo', 'inalinganishwa', 'vipi', 'na', 'miaka', 'kumi', 'iliyopita']"
9646,sw-KE,train,niambie rekodi za upigaji kura wa wabunge wangu kuhusu mambo ya afya ya uzazi,"['niambie', 'rekodi', 'za', 'upigaji', 'kura', 'wa', 'wabunge', 'wangu', 'kuhusu', 'mambo', 'ya', 'afya', 'ya', 'uzazi']"
9647,sw-KE,train,mtoto mdogo wa simba anatoshanaje,"['mtoto', 'mdogo', 'wa', 'simba', 'anatoshanaje']"
9648,sw-KE,train,ikiwa naweza kusafiri ulimwengu mzima kwa siku moja,"['ikiwa', 'naweza', 'kusafiri', 'ulimwengu', 'mzima', 'kwa', 'siku', 'moja']"
9649,sw-KE,train,nataka kujifunza kuhusu uhuru kenyatta,"['nataka', 'kujifunza', 'kuhusu', 'uhuru', 'kenyatta']"
9650,sw-KE,train,nionyeshe kumbukumbu za juma,"['nionyeshe', 'kumbukumbu', 'za', 'juma']"
9651,sw-KE,train,kuna uwezekano gani wa soko la hisa kufungwa chini ya wastani wa mia mbili wa kusonga mbele katika siku kumi na nne zijazo,"['kuna', 'uwezekano', 'gani', 'wa', 'soko', 'la', 'hisa', 'kufungwa', 'chini', 'ya', 'wastani', 'wa', 'mia', 'mbili', 'wa', 'kusonga', 'mbele', 'katika', 'siku', 'kumi', 'na', 'nne', 'zijazo']"
9652,sw-KE,train,ni bidhaa gani imekuwa na mauzo mazuri kwenye kategori ya michezo amazon kwa siku tatu za mwisho,"['ni', 'bidhaa', 'gani', 'imekuwa', 'na', 'mauzo', 'mazuri', 'kwenye', 'kategori', 'ya', 'michezo', 'amazon', 'kwa', 'siku', 'tatu', 'za', 'mwisho']"
9653,sw-KE,train,bei ya hisa ya safaricom leo ni nini,"['bei', 'ya', 'hisa', 'ya', 'safaricom', 'leo', 'ni', 'nini']"
9654,sw-KE,train,itafaa kiasi gani kununua hisa za safaricom,"['itafaa', 'kiasi', 'gani', 'kununua', 'hisa', 'za', 'safaricom']"
9655,sw-KE,train,je ni vizuri kununua hisa za bata leo,"['je', 'ni', 'vizuri', 'kununua', 'hisa', 'za', 'bata', 'leo']"
9656,sw-KE,train,niya kiume au kike,"['niya', 'kiume', 'au', 'kike']"
9657,sw-KE,train,ambia kiwango cha ubadilishanaji fedha cha pauni,"['ambia', 'kiwango', 'cha', 'ubadilishanaji', 'fedha', 'cha', 'pauni']"
9658,sw-KE,train,niambie maana ya mpira wa kikapu,"['niambie', 'maana', 'ya', 'mpira', 'wa', 'kikapu']"
9659,sw-KE,train,mpira wa kikapu ni rangi gani,"['mpira', 'wa', 'kikapu', 'ni', 'rangi', 'gani']"
9660,sw-KE,train,mpira wa kikapu unahisije,"['mpira', 'wa', 'kikapu', 'unahisije']"
9661,sw-KE,train,ni kweli ukumbi wa michezo iko maili saba,"['ni', 'kweli', 'ukumbi', 'wa', 'michezo', 'iko', 'maili', 'saba']"
9662,sw-KE,train,ni vipi fadhili williams alifariki,"['ni', 'vipi', 'fadhili', 'williams', 'alifariki']"
9663,sw-KE,train,pea maelezo ya sanamu ya uhuru,"['pea', 'maelezo', 'ya', 'sanamu', 'ya', 'uhuru']"
9664,sw-KE,train,tafuta maana ya asiyechoka,"['tafuta', 'maana', 'ya', 'asiyechoka']"
9665,sw-KE,train,jumba la empire state building lina ghorofa ngapi,"['jumba', 'la', 'empire', 'state', 'building', 'lina', 'ghorofa', 'ngapi']"
9666,sw-KE,train,kisumu iko wapi,"['kisumu', 'iko', 'wapi']"
9667,sw-KE,train,ni umbali gani kutoka nairobi hadi kiambu,"['ni', 'umbali', 'gani', 'kutoka', 'nairobi', 'hadi', 'kiambu']"
9668,sw-KE,train,je kiambu ipo karibu na kajiado,"['je', 'kiambu', 'ipo', 'karibu', 'na', 'kajiado']"
9669,sw-KE,train,je mama kayai ni maarufu kwa kitu kipi,"['je', 'mama', 'kayai', 'ni', 'maarufu', 'kwa', 'kitu', 'kipi']"
9670,sw-KE,train,hisa za safaricom zina thamani gani,"['hisa', 'za', 'safaricom', 'zina', 'thamani', 'gani']"
9671,sw-KE,train,shilingi moja ya kenya ni shilingi ngapi ya tanzania,"['shilingi', 'moja', 'ya', 'kenya', 'ni', 'shilingi', 'ngapi', 'ya', 'tanzania']"
9672,sw-KE,train,fafanua kuongeza kasi,"['fafanua', 'kuongeza', 'kasi']"
9673,sw-KE,train,eleza falsafa,"['eleza', 'falsafa']"
9674,sw-KE,train,ni eneo gani la kreta kubwa zaidi duniani,"['ni', 'eneo', 'gani', 'la', 'kreta', 'kubwa', 'zaidi', 'duniani']"
9675,sw-KE,train,kibaki ana miaka mingapi,"['kibaki', 'ana', 'miaka', 'mingapi']"
9676,sw-KE,train,nick mutuma ana urefu kiasi gani,"['nick', 'mutuma', 'ana', 'urefu', 'kiasi', 'gani']"
9677,sw-KE,train,miadi ingine ipo lini,"['miadi', 'ingine', 'ipo', 'lini']"
9678,sw-KE,train,niambie jambo la mwisho nililokuamuru unitafutie,"['niambie', 'jambo', 'la', 'mwisho', 'nililokuamuru', 'unitafutie']"
9679,sw-KE,train,niagize kitu mtandaoni,"['niagize', 'kitu', 'mtandaoni']"
9680,sw-KE,train,bei ya hisa ya safaricom ni ipi sasa,"['bei', 'ya', 'hisa', 'ya', 'safaricom', 'ni', 'ipi', 'sasa']"
9681,sw-KE,train,zipo vipi hisa za juu zaidi za kwanza kumi sasa hivi,"['zipo', 'vipi', 'hisa', 'za', 'juu', 'zaidi', 'za', 'kwanza', 'kumi', 'sasa', 'hivi']"
9682,sw-KE,train,niletee mengi kuhusu bei ya hisa za safaricom,"['niletee', 'mengi', 'kuhusu', 'bei', 'ya', 'hisa', 'za', 'safaricom']"
9683,sw-KE,train,unaweza kuhisi,"['unaweza', 'kuhisi']"
9684,sw-KE,train,niambie kiwango cha dola ya marekani leo,"['niambie', 'kiwango', 'cha', 'dola', 'ya', 'marekani', 'leo']"
9685,sw-KE,train,thamani ya shilingi imepungua,"['thamani', 'ya', 'shilingi', 'imepungua']"
9686,sw-KE,train,je shilingi ya kenya ndiyo sarafu bora zaidi ya kufanya biashara,"['je', 'shilingi', 'ya', 'kenya', 'ndiyo', 'sarafu', 'bora', 'zaidi', 'ya', 'kufanya', 'biashara']"
9687,sw-KE,train,nieleze jinsi kisafishaji kipya kinafanya kazi,"['nieleze', 'jinsi', 'kisafishaji', 'kipya', 'kinafanya', 'kazi']"
9688,sw-KE,train,kisumu ni muda gani,"['kisumu', 'ni', 'muda', 'gani']"
9689,sw-KE,train,je bahari ya hindi ni halisi,"['je', 'bahari', 'ya', 'hindi', 'ni', 'halisi']"
9690,sw-KE,train,je jimmy wanjigi anaekeza katika hisa zangu zilizorodheshwa,"['je', 'jimmy', 'wanjigi', 'anaekeza', 'katika', 'hisa', 'zangu', 'zilizorodheshwa']"
9691,sw-KE,train,ni shilingi gani dhidi ya pauni,"['ni', 'shilingi', 'gani', 'dhidi', 'ya', 'pauni']"
9692,sw-KE,train,je shilingi vibaya inaendea kwa kiwango kipi dhidi ya euro,"['je', 'shilingi', 'vibaya', 'inaendea', 'kwa', 'kiwango', 'kipi', 'dhidi', 'ya', 'euro']"
9693,sw-KE,train,kiwango cha ubadilishanaji fedha ni ngapi kati ya dola na euro,"['kiwango', 'cha', 'ubadilishanaji', 'fedha', 'ni', 'ngapi', 'kati', 'ya', 'dola', 'na', 'euro']"
9694,sw-KE,train,bei ya hisa za safaricom ni ngapi leo,"['bei', 'ya', 'hisa', 'za', 'safaricom', 'ni', 'ngapi', 'leo']"
9695,sw-KE,train,je hisa ambazo nimeekeza zaongezeka,"['je', 'hisa', 'ambazo', 'nimeekeza', 'zaongezeka']"
9696,sw-KE,train,nimepata hasara katika hisa gani,"['nimepata', 'hasara', 'katika', 'hisa', 'gani']"
9697,sw-KE,train,shilingi ina thamani gani,"['shilingi', 'ina', 'thamani', 'gani']"
9698,sw-KE,train,unaelezaje mabuyu,"['unaelezaje', 'mabuyu']"
9699,sw-KE,train,ni kiasi gani ya yens kwa dola za amerika leo,"['ni', 'kiasi', 'gani', 'ya', 'yens', 'kwa', 'dola', 'za', 'amerika', 'leo']"
9700,sw-KE,train,ni kiasi gani rupia za india kwa dola za amerika leo,"['ni', 'kiasi', 'gani', 'rupia', 'za', 'india', 'kwa', 'dola', 'za', 'amerika', 'leo']"
9701,sw-KE,train,ni kiasi gani cha shilingi kwa dola leo,"['ni', 'kiasi', 'gani', 'cha', 'shilingi', 'kwa', 'dola', 'leo']"
9702,sw-KE,train,nini maana ya huzuni,"['nini', 'maana', 'ya', 'huzuni']"
9703,sw-KE,train,ni nini ufafanuzi wa pamoja,"['ni', 'nini', 'ufafanuzi', 'wa', 'pamoja']"
9704,sw-KE,train,tafuta kiwango cha ubadilishanaji cha dola ya marekani kwa shilingi,"['tafuta', 'kiwango', 'cha', 'ubadilishanaji', 'cha', 'dola', 'ya', 'marekani', 'kwa', 'shilingi']"
9705,sw-KE,train,tafuta kiwango cha ubalishaji wa dola ya marekani kwa dola,"['tafuta', 'kiwango', 'cha', 'ubalishaji', 'wa', 'dola', 'ya', 'marekani', 'kwa', 'dola']"
9706,sw-KE,train,nairobi ni wapi,"['nairobi', 'ni', 'wapi']"
9707,sw-KE,train,je falklands ipo marekani kusini,"['je', 'falklands', 'ipo', 'marekani', 'kusini']"
9708,sw-KE,train,niambie naweza kuenda wapi katika ziara ya ulimwengu na ni maeneo gani ambayo ni muhimu zaidi,"['niambie', 'naweza', 'kuenda', 'wapi', 'katika', 'ziara', 'ya', 'ulimwengu', 'na', 'ni', 'maeneo', 'gani', 'ambayo', 'ni', 'muhimu', 'zaidi']"
9709,sw-KE,train,ni bara gani ambalo lina ukuaji wa juu zaidi wa pamba na nini ni wastani wa uzalishaji,"['ni', 'bara', 'gani', 'ambalo', 'lina', 'ukuaji', 'wa', 'juu', 'zaidi', 'wa', 'pamba', 'na', 'nini', 'ni', 'wastani', 'wa', 'uzalishaji']"
9710,sw-KE,train,ni kipi kiwango cha wastani cha mapato kati ya ulaya na asia,"['ni', 'kipi', 'kiwango', 'cha', 'wastani', 'cha', 'mapato', 'kati', 'ya', 'ulaya', 'na', 'asia']"
9711,sw-KE,train,kazi ya brenda wairimu inaendeleaje,"['kazi', 'ya', 'brenda', 'wairimu', 'inaendeleaje']"
9712,sw-KE,train,maana ya jina,"['maana', 'ya', 'jina']"
9713,sw-KE,train,ubadilishaji wa sarafu kati ya dola na yan,"['ubadilishaji', 'wa', 'sarafu', 'kati', 'ya', 'dola', 'na', 'yan']"
9714,sw-KE,train,tafuta mahali,"['tafuta', 'mahali']"
9715,sw-KE,train,tafuta ramani,"['tafuta', 'ramani']"
9716,sw-KE,train,tafadhali eleza boda boda,"['tafadhali', 'eleza', 'boda', 'boda']"
9717,sw-KE,train,pata maelezo kuhusu rais uhuru kenyatta,"['pata', 'maelezo', 'kuhusu', 'rais', 'uhuru', 'kenyatta']"
9718,sw-KE,train,tafuta maelezo kuhusu kenya,"['tafuta', 'maelezo', 'kuhusu', 'kenya']"
9719,sw-KE,train,migahawa ya karibu sana ipatikanayo wakati huu,"['migahawa', 'ya', 'karibu', 'sana', 'ipatikanayo', 'wakati', 'huu']"
9720,sw-KE,train,je karura waterfall inapatika wapi nairobi,"['je', 'karura', 'waterfall', 'inapatika', 'wapi', 'nairobi']"
9721,sw-KE,train,mji mkuu wa kenya ni upi,"['mji', 'mkuu', 'wa', 'kenya', 'ni', 'upi']"
9722,sw-KE,train,motorola inakwenda kwa nini leo,"['motorola', 'inakwenda', 'kwa', 'nini', 'leo']"
9723,sw-KE,train,ni nini bei ya safaricom kwenye soko la hisa,"['ni', 'nini', 'bei', 'ya', 'safaricom', 'kwenye', 'soko', 'la', 'hisa']"
9724,sw-KE,train,hisa ya f. flat ni shilingi ngapi,"['hisa', 'ya', 'f.', 'flat', 'ni', 'shilingi', 'ngapi']"
9725,sw-KE,train,historia ya daniel moi,"['historia', 'ya', 'daniel', 'moi']"
9726,sw-KE,train,mafanikio ya catherine dereba,"['mafanikio', 'ya', 'catherine', 'dereba']"
9727,sw-KE,train,pata bei ya hisa kwa jina,"['pata', 'bei', 'ya', 'hisa', 'kwa', 'jina']"
9728,sw-KE,train,nini asilimia ishirini ya mia moja ishirini,"['nini', 'asilimia', 'ishirini', 'ya', 'mia', 'moja', 'ishirini']"
9729,sw-KE,train,ni nini salio ukigawanya mia tano ishirini na moja kwa tatu,"['ni', 'nini', 'salio', 'ukigawanya', 'mia', 'tano', 'ishirini', 'na', 'moja', 'kwa', 'tatu']"
9730,sw-KE,train,jibu la ishirini na tatu jumlisha na hamsini na mbili,"['jibu', 'la', 'ishirini', 'na', 'tatu', 'jumlisha', 'na', 'hamsini', 'na', 'mbili']"
9731,sw-KE,train,niambie kasi ya kwenda jua,"['niambie', 'kasi', 'ya', 'kwenda', 'jua']"
9732,sw-KE,train,nieleze kama naweza tumia gari la moshi ama basi kupita mtaa leo,"['nieleze', 'kama', 'naweza', 'tumia', 'gari', 'la', 'moshi', 'ama', 'basi', 'kupita', 'mtaa', 'leo']"
9733,sw-KE,train,ni wakati gani mzuri wa kusafiri kwenda kenya ni uwanja gani wa ndege wa kutumia,"['ni', 'wakati', 'gani', 'mzuri', 'wa', 'kusafiri', 'kwenda', 'kenya', 'ni', 'uwanja', 'gani', 'wa', 'ndege', 'wa', 'kutumia']"
9734,sw-KE,train,ni wapi kuna maeneo bora ya kampuni kufanyia kazi katika kitongoji,"['ni', 'wapi', 'kuna', 'maeneo', 'bora', 'ya', 'kampuni', 'kufanyia', 'kazi', 'katika', 'kitongoji']"
9735,sw-KE,train,shilingi moja ni kiasi gani kenya,"['shilingi', 'moja', 'ni', 'kiasi', 'gani', 'kenya']"
9736,sw-KE,train,ni thamani gani ya dola ya canada iko ndani ya amerika,"['ni', 'thamani', 'gani', 'ya', 'dola', 'ya', 'canada', 'iko', 'ndani', 'ya', 'amerika']"
9737,sw-KE,train,ni mji gani wa nyumbani wa ukumbi wa michezo wa bomas,"['ni', 'mji', 'gani', 'wa', 'nyumbani', 'wa', 'ukumbi', 'wa', 'michezo', 'wa', 'bomas']"
9738,sw-KE,train,brenda wairimu ni mrefu kiasi gani,"['brenda', 'wairimu', 'ni', 'mrefu', 'kiasi', 'gani']"
9739,sw-KE,train,ninaweza kutumia wapi neno hili,"['ninaweza', 'kutumia', 'wapi', 'neno', 'hili']"
9740,sw-KE,train,thamani ya hisa za e.a.b.l. ni nini,"['thamani', 'ya', 'hisa', 'za', 'e.a.b.l.', 'ni', 'nini']"
9741,sw-KE,train,nipe kiwango cha ubadilishaji kati ya dola za marekani na yeni ya japani,"['nipe', 'kiwango', 'cha', 'ubadilishaji', 'kati', 'ya', 'dola', 'za', 'marekani', 'na', 'yeni', 'ya', 'japani']"
9742,sw-KE,train,nipe kiwango cha ubadilishaji kati ya dola ya marekani na shilingi ya kenya,"['nipe', 'kiwango', 'cha', 'ubadilishaji', 'kati', 'ya', 'dola', 'ya', 'marekani', 'na', 'shilingi', 'ya', 'kenya']"
9743,sw-KE,train,nipe maelezo kuhusu televisheni,"['nipe', 'maelezo', 'kuhusu', 'televisheni']"
9744,sw-KE,train,nipatie maelezo kuhusu mtazamo,"['nipatie', 'maelezo', 'kuhusu', 'mtazamo']"
9745,sw-KE,train,tafadhali nijulishe idadi ya watu kenya,"['tafadhali', 'nijulishe', 'idadi', 'ya', 'watu', 'kenya']"
9746,sw-KE,train,nijulishe tu eneo la bara la asia,"['nijulishe', 'tu', 'eneo', 'la', 'bara', 'la', 'asia']"
9747,sw-KE,train,nipe tarehe za kuzaliwa za daniel arap moi,"['nipe', 'tarehe', 'za', 'kuzaliwa', 'za', 'daniel', 'arap', 'moi']"
9748,sw-KE,train,nelson havi alifanya mikutano mingapi,"['nelson', 'havi', 'alifanya', 'mikutano', 'mingapi']"
9749,sw-KE,train,mbona siasa imekidhiri sana hivi majuzi,"['mbona', 'siasa', 'imekidhiri', 'sana', 'hivi', 'majuzi']"
9750,sw-KE,train,hali ya sasa ya kutatua uwiano wa kusuluhisha uhusiano wa jumla fizikia ya quantum,"['hali', 'ya', 'sasa', 'ya', 'kutatua', 'uwiano', 'wa', 'kusuluhisha', 'uhusiano', 'wa', 'jumla', 'fizikia', 'ya', 'quantum']"
9751,sw-KE,train,siku ya kuzaliwa kwa otile brown ni lini,"['siku', 'ya', 'kuzaliwa', 'kwa', 'otile', 'brown', 'ni', 'lini']"
9752,sw-KE,train,bob nyanja anaishi wapi,"['bob', 'nyanja', 'anaishi', 'wapi']"
9753,sw-KE,train,nipatie bei ya kufungua ya hisa za intel leo,"['nipatie', 'bei', 'ya', 'kufungua', 'ya', 'hisa', 'za', 'intel', 'leo']"
9754,sw-KE,train,nipe bei ya ufunguzi wa hisa za safaricom leo,"['nipe', 'bei', 'ya', 'ufunguzi', 'wa', 'hisa', 'za', 'safaricom', 'leo']"
9755,sw-KE,train,nani rais wa sasa wa kenya,"['nani', 'rais', 'wa', 'sasa', 'wa', 'kenya']"
9756,sw-KE,train,bei ya simu ya nokia ni ngapi,"['bei', 'ya', 'simu', 'ya', 'nokia', 'ni', 'ngapi']"
9757,sw-KE,train,shilingi moja ni kiasi gani kwa dola,"['shilingi', 'moja', 'ni', 'kiasi', 'gani', 'kwa', 'dola']"
9758,sw-KE,train,nipatie ufafanuzi wa neno silaha,"['nipatie', 'ufafanuzi', 'wa', 'neno', 'silaha']"
9759,sw-KE,train,nipe ufafanuzi wa neno kiburi,"['nipe', 'ufafanuzi', 'wa', 'neno', 'kiburi']"
9760,sw-KE,train,nipe ufafanuzi wa neno kumbatia,"['nipe', 'ufafanuzi', 'wa', 'neno', 'kumbatia']"
9761,sw-KE,train,tafadhali eleza kuhusu microwave,"['tafadhali', 'eleza', 'kuhusu', 'microwave']"
9762,sw-KE,train,ni nini ufafanuzi wa pwd,"['ni', 'nini', 'ufafanuzi', 'wa', 'pwd']"
9763,sw-KE,train,mombasa iko wapi,"['mombasa', 'iko', 'wapi']"
9764,sw-KE,train,nipe maelekezo ya kuendesha gari kutoka nairobi hadi mombasa,"['nipe', 'maelekezo', 'ya', 'kuendesha', 'gari', 'kutoka', 'nairobi', 'hadi', 'mombasa']"
9765,sw-KE,train,ni nini maarufu lamu,"['ni', 'nini', 'maarufu', 'lamu']"
9766,sw-KE,train,benki ipi itapena kiwango kizuri kwa sarafu ninazo mimi,"['benki', 'ipi', 'itapena', 'kiwango', 'kizuri', 'kwa', 'sarafu', 'ninazo', 'mimi']"
9767,sw-KE,train,kiwango cha shilingi ya kenya dhidi ya dola ya marekani,"['kiwango', 'cha', 'shilingi', 'ya', 'kenya', 'dhidi', 'ya', 'dola', 'ya', 'marekani']"
9768,sw-KE,train,fafanua hili,"['fafanua', 'hili']"
9769,sw-KE,train,ipi siku ya kuzaliwa ya chris kirubi,"['ipi', 'siku', 'ya', 'kuzaliwa', 'ya', 'chris', 'kirubi']"
9770,sw-KE,train,kwa nini gotse alimfyatulia mahatma gandhi,"['kwa', 'nini', 'gotse', 'alimfyatulia', 'mahatma', 'gandhi']"
9771,sw-KE,train,mwamba,['mwamba']
9772,sw-KE,train,nifafanulie kuhusu jiwe,"['nifafanulie', 'kuhusu', 'jiwe']"
9773,sw-KE,train,nataka kujua zaidi kuhusu mtu huyu,"['nataka', 'kujua', 'zaidi', 'kuhusu', 'mtu', 'huyu']"
9774,sw-KE,train,tafadhali tafuta bei ya hisa za kencell,"['tafadhali', 'tafuta', 'bei', 'ya', 'hisa', 'za', 'kencell']"
9775,sw-KE,train,ni nchi gani ina mpaka na kenya,"['ni', 'nchi', 'gani', 'ina', 'mpaka', 'na', 'kenya']"
9776,sw-KE,train,niambie historia familia ya nadia mukami,"['niambie', 'historia', 'familia', 'ya', 'nadia', 'mukami']"
9777,sw-KE,train,je franco ana kashfa yoyote,"['je', 'franco', 'ana', 'kashfa', 'yoyote']"
9778,sw-KE,train,ni ipi bei ya kufunga ya kampuni ya axle,"['ni', 'ipi', 'bei', 'ya', 'kufunga', 'ya', 'kampuni', 'ya', 'axle']"
9779,sw-KE,train,tafadhali onyesha bei ya kufungua ya hisa za kra,"['tafadhali', 'onyesha', 'bei', 'ya', 'kufungua', 'ya', 'hisa', 'za', 'kra']"
9780,sw-KE,train,itakuwa nzuri ikiwa unaweza kucheza na watoto wangu,"['itakuwa', 'nzuri', 'ikiwa', 'unaweza', 'kucheza', 'na', 'watoto', 'wangu']"
9781,sw-KE,train,orodhesha bei ya hisa ya kampuni hii,"['orodhesha', 'bei', 'ya', 'hisa', 'ya', 'kampuni', 'hii']"
9782,sw-KE,train,nijulishe kuhusu bei ya hisa ya kampuni hii,"['nijulishe', 'kuhusu', 'bei', 'ya', 'hisa', 'ya', 'kampuni', 'hii']"
9783,sw-KE,train,pascal tokodi amecheza filamu gani,"['pascal', 'tokodi', 'amecheza', 'filamu', 'gani']"
9784,sw-KE,train,nikita kering siku ya kuzaliwa,"['nikita', 'kering', 'siku', 'ya', 'kuzaliwa']"
9785,sw-KE,train,unahisi vipi baada ya kuskia wimbo wa nonini,"['unahisi', 'vipi', 'baada', 'ya', 'kuskia', 'wimbo', 'wa', 'nonini']"
9786,sw-KE,train,ni vitu gani vinamfurahisha mwanamke,"['ni', 'vitu', 'gani', 'vinamfurahisha', 'mwanamke']"
9787,sw-KE,train,badilisha dola tano hadi shilingi,"['badilisha', 'dola', 'tano', 'hadi', 'shilingi']"
9788,sw-KE,train,ni kiwango gani cha ubadilishaji wa shilingi na dola ya marekani,"['ni', 'kiwango', 'gani', 'cha', 'ubadilishaji', 'wa', 'shilingi', 'na', 'dola', 'ya', 'marekani']"
9789,sw-KE,train,fafanua elimu ya nyota,"['fafanua', 'elimu', 'ya', 'nyota']"
9790,sw-KE,train,je ni wapi kwenye joto zaidi kwenye ardhi,"['je', 'ni', 'wapi', 'kwenye', 'joto', 'zaidi', 'kwenye', 'ardhi']"
