,locale,partition,utt,tokens
7262,pl-PL,train,czy mam jakieś listy,"['czy', 'mam', 'jakieś', 'listy']"
7263,pl-PL,train,pokaż mi moje listy,"['pokaż', 'mi', 'moje', 'listy']"
7264,pl-PL,train,co jest dzisiaj na mojej liście,"['co', 'jest', 'dzisiaj', 'na', 'mojej', 'liście']"
7265,pl-PL,train,czy jest coś na mojej liście dzisiaj,"['czy', 'jest', 'coś', 'na', 'mojej', 'liście', 'dzisiaj']"
7266,pl-PL,train,nazwij wszystkie listy,"['nazwij', 'wszystkie', 'listy']"
7267,pl-PL,train,wymień listy,"['wymień', 'listy']"
7268,pl-PL,train,olly usuń listę zakupów spożywczych,"['olly', 'usuń', 'listę', 'zakupów', 'spożywczych']"
7269,pl-PL,train,co jest następne na mojej liście,"['co', 'jest', 'następne', 'na', 'mojej', 'liście']"
7270,pl-PL,train,co jest na mojej liście rzeczy do zrobienia,"['co', 'jest', 'na', 'mojej', 'liście', 'rzeczy', 'do', 'zrobienia']"
7271,pl-PL,train,co jest na mojej liście zakupów,"['co', 'jest', 'na', 'mojej', 'liście', 'zakupów']"
7272,pl-PL,train,powiedz mi co jest na mojej liscie zakupów,"['powiedz', 'mi', 'co', 'jest', 'na', 'mojej', 'liscie', 'zakupów']"
7273,pl-PL,train,co dalej,"['co', 'dalej']"
7274,pl-PL,train,olly co dalej,"['olly', 'co', 'dalej']"
7275,pl-PL,train,co teraz,"['co', 'teraz']"
7276,pl-PL,train,co teraz,"['co', 'teraz']"
7277,pl-PL,train,jakie mam teraz listy,"['jakie', 'mam', 'teraz', 'listy']"
7278,pl-PL,train,czy możesz mi przypomnieć jakie mam listy,"['czy', 'możesz', 'mi', 'przypomnieć', 'jakie', 'mam', 'listy']"
7279,pl-PL,train,mam dobre listy jakie one są,"['mam', 'dobre', 'listy', 'jakie', 'one', 'są']"
7280,pl-PL,train,już dziś dałem markowi jego prezent proszę usuń go z mojej listy prezentów świątecznych,"['już', 'dziś', 'dałem', 'markowi', 'jego', 'prezent', 'proszę', 'usuń', 'go', 'z', 'mojej', 'listy', 'prezentów', 'świątecznych']"
7281,pl-PL,train,usuń listę proszę,"['usuń', 'listę', 'proszę']"
7282,pl-PL,train,usuń tę listę,"['usuń', 'tę', 'listę']"
7283,pl-PL,train,jakie są nazwy list które stworzyłem,"['jakie', 'są', 'nazwy', 'list', 'które', 'stworzyłem']"
7284,pl-PL,train,chce zobaczyć moją listę,"['chce', 'zobaczyć', 'moją', 'listę']"
7285,pl-PL,train,zacznij nowa listę,"['zacznij', 'nowa', 'listę']"
7286,pl-PL,train,usuń to wydarzenie z listy,"['usuń', 'to', 'wydarzenie', 'z', 'listy']"
7287,pl-PL,train,proszę usuń pozycję a z mojej listy,"['proszę', 'usuń', 'pozycję', 'a', 'z', 'mojej', 'listy']"
7288,pl-PL,train,potrzebuję żebyś usunął przedmiot południe z mojej listy,"['potrzebuję', 'żebyś', 'usunął', 'przedmiot', 'południe', 'z', 'mojej', 'listy']"
7289,pl-PL,train,proszę usuń pozycję z mojej listy,"['proszę', 'usuń', 'pozycję', 'z', 'mojej', 'listy']"
7290,pl-PL,train,co jeszcze mam na liście,"['co', 'jeszcze', 'mam', 'na', 'liście']"
7291,pl-PL,train,pokaż mi pozostałe rzeczy na liście,"['pokaż', 'mi', 'pozostałe', 'rzeczy', 'na', 'liście']"
7292,pl-PL,train,olly wypisz mi rzeczy pozostałe na liście,"['olly', 'wypisz', 'mi', 'rzeczy', 'pozostałe', 'na', 'liście']"
7293,pl-PL,train,wszystko inne zostało na liście,"['wszystko', 'inne', 'zostało', 'na', 'liście']"
7294,pl-PL,train,dodaj odbierz dzieci ze szkoły z mojej listy rzeczy do zrobienia na dzisiaj,"['dodaj', 'odbierz', 'dzieci', 'ze', 'szkoły', 'z', 'mojej', 'listy', 'rzeczy', 'do', 'zrobienia', 'na', 'dzisiaj']"
7295,pl-PL,train,dodaj ketchup do listy,"['dodaj', 'ketchup', 'do', 'listy']"
7296,pl-PL,train,usuń listę zakupów,"['usuń', 'listę', 'zakupów']"
7297,pl-PL,train,czy możesz usunąć moją listę do zrobienia,"['czy', 'możesz', 'usunąć', 'moją', 'listę', 'do', 'zrobienia']"
7298,pl-PL,train,proszę usuń tę listę,"['proszę', 'usuń', 'tę', 'listę']"
7299,pl-PL,train,zacznij nową listę zakupów,"['zacznij', 'nową', 'listę', 'zakupów']"
7300,pl-PL,train,zacznij listę,"['zacznij', 'listę']"
7301,pl-PL,train,chcę zrobić listę która powinna zostać automatycznie zapisana jako plik tekstowy z listą tytułów,"['chcę', 'zrobić', 'listę', 'która', 'powinna', 'zostać', 'automatycznie', 'zapisana', 'jako', 'plik', 'tekstowy', 'z', 'listą', 'tytułów']"
7302,pl-PL,train,jaką listę dzisiaj stworzyłam,"['jaką', 'listę', 'dzisiaj', 'stworzyłam']"
7303,pl-PL,train,pokaż listę artykułów spożywczych,"['pokaż', 'listę', 'artykułów', 'spożywczych']"
7304,pl-PL,train,znajdż moją listę zakupów i usuń ją,"['znajdż', 'moją', 'listę', 'zakupów', 'i', 'usuń', 'ją']"
7305,pl-PL,train,usuń moją listę spotkań na jutro,"['usuń', 'moją', 'listę', 'spotkań', 'na', 'jutro']"
7306,pl-PL,train,jak mogę usunąć pozycję,"['jak', 'mogę', 'usunąć', 'pozycję']"
7307,pl-PL,train,usuń pozycję,"['usuń', 'pozycję']"
7308,pl-PL,train,usuń listę,"['usuń', 'listę']"
7309,pl-PL,train,daj mi listę zakupów,"['daj', 'mi', 'listę', 'zakupów']"
7310,pl-PL,train,stwórz nową listę o nazwie sklep spożywczy,"['stwórz', 'nową', 'listę', 'o', 'nazwie', 'sklep', 'spożywczy']"
7311,pl-PL,train,muszę zrobić listę zakupów spożywczych,"['muszę', 'zrobić', 'listę', 'zakupów', 'spożywczych']"
7312,pl-PL,train,olly usuń pozycje z mojej listy,"['olly', 'usuń', 'pozycje', 'z', 'mojej', 'listy']"
7313,pl-PL,train,proszę dodaj listę przyjaciół do zaproszenia na imprezę,"['proszę', 'dodaj', 'listę', 'przyjaciół', 'do', 'zaproszenia', 'na', 'imprezę']"
7314,pl-PL,train,pomoż mi utworzyć listę,"['pomoż', 'mi', 'utworzyć', 'listę']"
7315,pl-PL,train,wpisz pizzę na listę,"['wpisz', 'pizzę', 'na', 'listę']"
7316,pl-PL,train,wpisz jajka na listę,"['wpisz', 'jajka', 'na', 'listę']"
7317,pl-PL,train,zrób mi nową listę,"['zrób', 'mi', 'nową', 'listę']"
7318,pl-PL,train,czy możesz mi stworzyć nowa listę,"['czy', 'możesz', 'mi', 'stworzyć', 'nowa', 'listę']"
7319,pl-PL,train,olly co jest na moich listach,"['olly', 'co', 'jest', 'na', 'moich', 'listach']"
7320,pl-PL,train,przeczytaj mi moje lity,"['przeczytaj', 'mi', 'moje', 'lity']"
7321,pl-PL,train,powiedz mi jakie mam teraz listy,"['powiedz', 'mi', 'jakie', 'mam', 'teraz', 'listy']"
7322,pl-PL,train,olly powiedz mi jakie mam teraz lsity,"['olly', 'powiedz', 'mi', 'jakie', 'mam', 'teraz', 'lsity']"
7323,pl-PL,train,usuń nazwy wszystkich moich list,"['usuń', 'nazwy', 'wszystkich', 'moich', 'list']"
7324,pl-PL,train,prosze powiedz jakie mam listy,"['prosze', 'powiedz', 'jakie', 'mam', 'listy']"
7325,pl-PL,train,czy możesz usunąć moją ostatnią listę,"['czy', 'możesz', 'usunąć', 'moją', 'ostatnią', 'listę']"
7326,pl-PL,train,chciałabym usunąć środkową listę,"['chciałabym', 'usunąć', 'środkową', 'listę']"
7327,pl-PL,train,dodaj nową pozycję,"['dodaj', 'nową', 'pozycję']"
7328,pl-PL,train,ile pozycji jest na mojej liście,"['ile', 'pozycji', 'jest', 'na', 'mojej', 'liście']"
7329,pl-PL,train,co z tej listy muszę najpierw zrobić,"['co', 'z', 'tej', 'listy', 'muszę', 'najpierw', 'zrobić']"
7330,pl-PL,train,zrób listę,"['zrób', 'listę']"
7331,pl-PL,train,usuń lunch z pracownikami firmy w czwartek,"['usuń', 'lunch', 'z', 'pracownikami', 'firmy', 'w', 'czwartek']"
7332,pl-PL,train,co jest na mojej liście t. v.,"['co', 'jest', 'na', 'mojej', 'liście', 't.', 'v.']"
7333,pl-PL,train,jakie piosenki są na mojej ulubionej liście,"['jakie', 'piosenki', 'są', 'na', 'mojej', 'ulubionej', 'liście']"
7334,pl-PL,train,wpisz umyj samochód na moją listę rzeczy do zrobienia,"['wpisz', 'umyj', 'samochód', 'na', 'moją', 'listę', 'rzeczy', 'do', 'zrobienia']"
7335,pl-PL,train,dodaj wyjdż z psem na listę rzeczy do zrobienia,"['dodaj', 'wyjdż', 'z', 'psem', 'na', 'listę', 'rzeczy', 'do', 'zrobienia']"
7336,pl-PL,train,usuń listę zakupów spożywczych,"['usuń', 'listę', 'zakupów', 'spożywczych']"
7337,pl-PL,train,wyczyść listę rzeczy do zrobienia w ten weekend,"['wyczyść', 'listę', 'rzeczy', 'do', 'zrobienia', 'w', 'ten', 'weekend']"
7338,pl-PL,train,potrzebuje dodac wodę do listy krogera,"['potrzebuje', 'dodac', 'wodę', 'do', 'listy', 'krogera']"
7339,pl-PL,train,co jest na mojej playliście rapu,"['co', 'jest', 'na', 'mojej', 'playliście', 'rapu']"
7340,pl-PL,train,czy możesz mi powiedzieć co jest na mojej liście zakupów,"['czy', 'możesz', 'mi', 'powiedzieć', 'co', 'jest', 'na', 'mojej', 'liście', 'zakupów']"
7341,pl-PL,train,odczytaj mi co jest na mojej liście zakupów,"['odczytaj', 'mi', 'co', 'jest', 'na', 'mojej', 'liście', 'zakupów']"
7342,pl-PL,train,chcę anulować nagranie które mam na liście d. v. r. na dziś rano,"['chcę', 'anulować', 'nagranie', 'które', 'mam', 'na', 'liście', 'd.', 'v.', 'r.', 'na', 'dziś', 'rano']"
7343,pl-PL,train,jakie mam otwarte listy,"['jakie', 'mam', 'otwarte', 'listy']"
7344,pl-PL,train,czy możesz mi powiedzieć jaką listę mam,"['czy', 'możesz', 'mi', 'powiedzieć', 'jaką', 'listę', 'mam']"
7345,pl-PL,train,jakie listy zapisałam,"['jakie', 'listy', 'zapisałam']"
7346,pl-PL,train,otwórz listę zakupów spożywczych i dodaj mleko,"['otwórz', 'listę', 'zakupów', 'spożywczych', 'i', 'dodaj', 'mleko']"
7347,pl-PL,train,dodaj mleko do listy zakupów spożywczych,"['dodaj', 'mleko', 'do', 'listy', 'zakupów', 'spożywczych']"
7348,pl-PL,train,otwórz znowu listę zakupów i dodaj mleko,"['otwórz', 'znowu', 'listę', 'zakupów', 'i', 'dodaj', 'mleko']"
7349,pl-PL,train,usuń listę kickball ale upewnij się że kontakty zostają,"['usuń', 'listę', 'kickball', 'ale', 'upewnij', 'się', 'że', 'kontakty', 'zostają']"
7350,pl-PL,train,jakie są tytuły list w kontaktach,"['jakie', 'są', 'tytuły', 'list', 'w', 'kontaktach']"
7351,pl-PL,train,jakie są nazwy wszystkich moich zachowanych list,"['jakie', 'są', 'nazwy', 'wszystkich', 'moich', 'zachowanych', 'list']"
7352,pl-PL,train,dodaj do moich zakupów spożywczych,"['dodaj', 'do', 'moich', 'zakupów', 'spożywczych']"
7353,pl-PL,train,usuń ostatnią pozycję,"['usuń', 'ostatnią', 'pozycję']"
7354,pl-PL,train,proszę zniszcz tę listę,"['proszę', 'zniszcz', 'tę', 'listę']"
7355,pl-PL,train,jakie mam rzeczy do zrobienia,"['jakie', 'mam', 'rzeczy', 'do', 'zrobienia']"
7356,pl-PL,train,jakie listy masz teraz przy sobie,"['jakie', 'listy', 'masz', 'teraz', 'przy', 'sobie']"
7357,pl-PL,train,co jest dostępne w twoim magazynie list,"['co', 'jest', 'dostępne', 'w', 'twoim', 'magazynie', 'list']"
7358,pl-PL,train,dodaj ołówek do listy artykułów szkolnych,"['dodaj', 'ołówek', 'do', 'listy', 'artykułów', 'szkolnych']"
7359,pl-PL,train,zrób nowa listę zaopatrzenie do szkoły,"['zrób', 'nowa', 'listę', 'zaopatrzenie', 'do', 'szkoły']"
7360,pl-PL,train,umieść na ekranie dostępne listy,"['umieść', 'na', 'ekranie', 'dostępne', 'listy']"
7361,pl-PL,train,powiedz mi nazwy na liście,"['powiedz', 'mi', 'nazwy', 'na', 'liście']"
7362,pl-PL,train,powiedz mi nazwiska na liscie,"['powiedz', 'mi', 'nazwiska', 'na', 'liscie']"
7363,pl-PL,train,hej czy możesz usunąć listę rzeczy które musiałem dostać ze sklepu,"['hej', 'czy', 'możesz', 'usunąć', 'listę', 'rzeczy', 'które', 'musiałem', 'dostać', 'ze', 'sklepu']"
7364,pl-PL,train,chcę usunąć moją listę zakupów z zeszłego miesiąca,"['chcę', 'usunąć', 'moją', 'listę', 'zakupów', 'z', 'zeszłego', 'miesiąca']"
7365,pl-PL,train,powiedz mi co jest na twojej liście,"['powiedz', 'mi', 'co', 'jest', 'na', 'twojej', 'liście']"
7366,pl-PL,train,zrób notatkę na mojej liście rzeczy do zrobienia aby zadzwonić do agenta nieruchomości,"['zrób', 'notatkę', 'na', 'mojej', 'liście', 'rzeczy', 'do', 'zrobienia', 'aby', 'zadzwonić', 'do', 'agenta', 'nieruchomości']"
7367,pl-PL,train,przeczytaj dostępne listy,"['przeczytaj', 'dostępne', 'listy']"
7368,pl-PL,train,usuń moją listę zakupów,"['usuń', 'moją', 'listę', 'zakupów']"
7369,pl-PL,train,usuń listę rzeczy do zrobienia w wakacje,"['usuń', 'listę', 'rzeczy', 'do', 'zrobienia', 'w', 'wakacje']"
7370,pl-PL,train,usuń czerwoną paprykę z listy zakupów,"['usuń', 'czerwoną', 'paprykę', 'z', 'listy', 'zakupów']"
7371,pl-PL,train,jakie mam listy których nie aktualizowałem w ten czy inny sposób w ciągu ostatniego tygodnia,"['jakie', 'mam', 'listy', 'których', 'nie', 'aktualizowałem', 'w', 'ten', 'czy', 'inny', 'sposób', 'w', 'ciągu', 'ostatniego', 'tygodnia']"
7372,pl-PL,train,czy mam coś wyjątkowego na którejś liście,"['czy', 'mam', 'coś', 'wyjątkowego', 'na', 'którejś', 'liście']"
7373,pl-PL,train,olly czy mam coś wyjątkowego na którejś liście,"['olly', 'czy', 'mam', 'coś', 'wyjątkowego', 'na', 'którejś', 'liście']"
7374,pl-PL,train,zacznij tworzyć nową listę,"['zacznij', 'tworzyć', 'nową', 'listę']"
7375,pl-PL,train,dodaj zupę do listy zakupów,"['dodaj', 'zupę', 'do', 'listy', 'zakupów']"
7376,pl-PL,train,czy możesz dodać glorię do mojej listy klientów,"['czy', 'możesz', 'dodać', 'glorię', 'do', 'mojej', 'listy', 'klientów']"
7377,pl-PL,train,co jest na liście,"['co', 'jest', 'na', 'liście']"
7378,pl-PL,train,stwórz nową listę proszę,"['stwórz', 'nową', 'listę', 'proszę']"
7379,pl-PL,train,stwórz mi nową listę,"['stwórz', 'mi', 'nową', 'listę']"
7380,pl-PL,train,sprawdź moją listę rzeczy do zrobienia,"['sprawdź', 'moją', 'listę', 'rzeczy', 'do', 'zrobienia']"
7381,pl-PL,train,odczytaj moją listę do zrobienia,"['odczytaj', 'moją', 'listę', 'do', 'zrobienia']"
7382,pl-PL,train,utwórz pustą listę,"['utwórz', 'pustą', 'listę']"
7383,pl-PL,train,zrób mi nową listę proszę,"['zrób', 'mi', 'nową', 'listę', 'proszę']"
7384,pl-PL,train,co mam dzisiaj do zrobienia,"['co', 'mam', 'dzisiaj', 'do', 'zrobienia']"
7385,pl-PL,train,proszę odczytaj zadania z listy na dzisiaj,"['proszę', 'odczytaj', 'zadania', 'z', 'listy', 'na', 'dzisiaj']"
7386,pl-PL,train,otówrz nową listę zakupów,"['otówrz', 'nową', 'listę', 'zakupów']"
7387,pl-PL,train,otówrz notatki,"['otówrz', 'notatki']"
7388,pl-PL,train,co jest następne na mojej liście spotkań,"['co', 'jest', 'następne', 'na', 'mojej', 'liście', 'spotkań']"
7389,pl-PL,train,przeczytaj mi tę listę,"['przeczytaj', 'mi', 'tę', 'listę']"
7390,pl-PL,train,dodaj pozycje do listy,"['dodaj', 'pozycje', 'do', 'listy']"
7391,pl-PL,train,jaka jest moja lista do zrobienia dzisiaj,"['jaka', 'jest', 'moja', 'lista', 'do', 'zrobienia', 'dzisiaj']"
7392,pl-PL,train,co moja żona zostawiła mi do zrobienia,"['co', 'moja', 'żona', 'zostawiła', 'mi', 'do', 'zrobienia']"
7393,pl-PL,train,czy mam dzisiaj coś naprawić,"['czy', 'mam', 'dzisiaj', 'coś', 'naprawić']"
7394,pl-PL,train,dodaj koszenie trawnika do listy rzeczy do zrobienia,"['dodaj', 'koszenie', 'trawnika', 'do', 'listy', 'rzeczy', 'do', 'zrobienia']"
7395,pl-PL,train,nie będę dzisiaj wymieniał oleju w samochodzie,"['nie', 'będę', 'dzisiaj', 'wymieniał', 'oleju', 'w', 'samochodzie']"
7396,pl-PL,train,usuń listę zakupów,"['usuń', 'listę', 'zakupów']"
7397,pl-PL,train,olly edytuj listę,"['olly', 'edytuj', 'listę']"
7398,pl-PL,train,edytuj listę,"['edytuj', 'listę']"
7399,pl-PL,train,wpis na liście,"['wpis', 'na', 'liście']"
7400,pl-PL,train,czy mam coś na liście do zrobienia,"['czy', 'mam', 'coś', 'na', 'liście', 'do', 'zrobienia']"
7401,pl-PL,train,stwórz listę zakupów spożywczych,"['stwórz', 'listę', 'zakupów', 'spożywczych']"
7402,pl-PL,train,zrób listę rzeczy do zrobienia,"['zrób', 'listę', 'rzeczy', 'do', 'zrobienia']"
7403,pl-PL,train,utwórz nową listę,"['utwórz', 'nową', 'listę']"
7404,pl-PL,train,usuń pozycję,"['usuń', 'pozycję']"
7405,pl-PL,train,usuń banany z mojej listy zakupów,"['usuń', 'banany', 'z', 'mojej', 'listy', 'zakupów']"
7406,pl-PL,train,usuń matkę z mojej listy kontaktów,"['usuń', 'matkę', 'z', 'mojej', 'listy', 'kontaktów']"
7407,pl-PL,train,usuń spinki z mojej listy życzeń,"['usuń', 'spinki', 'z', 'mojej', 'listy', 'życzeń']"
7408,pl-PL,train,otwórz listę z następującymi,"['otwórz', 'listę', 'z', 'następującymi']"
7409,pl-PL,train,usuń listę,"['usuń', 'listę']"
7410,pl-PL,train,potrzebuję więcej mleka,"['potrzebuję', 'więcej', 'mleka']"
7411,pl-PL,train,proszę usuń listę zakupów z mojego zestawu list,"['proszę', 'usuń', 'listę', 'zakupów', 'z', 'mojego', 'zestawu', 'list']"
7412,pl-PL,train,sprawdź listę,"['sprawdź', 'listę']"
7413,pl-PL,train,idź do mojej listy przyjaciół,"['idź', 'do', 'mojej', 'listy', 'przyjaciół']"
7414,pl-PL,train,gdzie jest moja lista,"['gdzie', 'jest', 'moja', 'lista']"
7415,pl-PL,train,czy mogę dostać moją listę,"['czy', 'mogę', 'dostać', 'moją', 'listę']"
7416,pl-PL,train,powiedz mi moją listę,"['powiedz', 'mi', 'moją', 'listę']"
7417,pl-PL,train,co jest na mojej liście,"['co', 'jest', 'na', 'mojej', 'liście']"
7418,pl-PL,train,proszę powiedz mi co jest na liście,"['proszę', 'powiedz', 'mi', 'co', 'jest', 'na', 'liście']"
7419,pl-PL,train,google potrzebuję usunąć tę listę,"['google', 'potrzebuję', 'usunąć', 'tę', 'listę']"
7420,pl-PL,train,przenieś do śmietnika otwartą listę google,"['przenieś', 'do', 'śmietnika', 'otwartą', 'listę', 'google']"
7421,pl-PL,train,co muszę dzisiaj zrobić,"['co', 'muszę', 'dzisiaj', 'zrobić']"
7422,pl-PL,train,jakie listy są otwarte,"['jakie', 'listy', 'są', 'otwarte']"
7423,pl-PL,train,ile list jest otwartych,"['ile', 'list', 'jest', 'otwartych']"
7424,pl-PL,train,wymień dostępne listy,"['wymień', 'dostępne', 'listy']"
7425,pl-PL,train,dodaj papier toaletowy do listy zakupów spożywczych,"['dodaj', 'papier', 'toaletowy', 'do', 'listy', 'zakupów', 'spożywczych']"
7426,pl-PL,train,dodaj do moich przypomnień telefon do mamy,"['dodaj', 'do', 'moich', 'przypomnień', 'telefon', 'do', 'mamy']"
7427,pl-PL,train,hello pokaż moje listy,"['hello', 'pokaż', 'moje', 'listy']"
7428,pl-PL,train,potrzebuję dodać pomarańcze do mojej listy zakupów spożywczych,"['potrzebuję', 'dodać', 'pomarańcze', 'do', 'mojej', 'listy', 'zakupów', 'spożywczych']"
7429,pl-PL,train,proszę dodaj pomarańcze do mojej listy artykułów spożywczych,"['proszę', 'dodaj', 'pomarańcze', 'do', 'mojej', 'listy', 'artykułów', 'spożywczych']"
7430,pl-PL,train,proszę usuń pomidory z listy artykułów spożywczych,"['proszę', 'usuń', 'pomidory', 'z', 'listy', 'artykułów', 'spożywczych']"
7431,pl-PL,train,usuń ubezpieczenie samochodu z listy rachunków,"['usuń', 'ubezpieczenie', 'samochodu', 'z', 'listy', 'rachunków']"
7432,pl-PL,train,usuń wypłać pieniądze z listy rzeczy do zrobienia,"['usuń', 'wypłać', 'pieniądze', 'z', 'listy', 'rzeczy', 'do', 'zrobienia']"
7433,pl-PL,train,moja lista proszę,"['moja', 'lista', 'proszę']"
7434,pl-PL,train,jakie są pozycje na mojej liście,"['jakie', 'są', 'pozycje', 'na', 'mojej', 'liście']"
7435,pl-PL,train,proszę usuń tę listę,"['proszę', 'usuń', 'tę', 'listę']"
7436,pl-PL,train,czy mozesz znaleźć moje listy,"['czy', 'mozesz', 'znaleźć', 'moje', 'listy']"
7437,pl-PL,train,usuń mleko z listy zakupów,"['usuń', 'mleko', 'z', 'listy', 'zakupów']"
7438,pl-PL,train,potrzebujemy mleka,"['potrzebujemy', 'mleka']"
7439,pl-PL,train,dodaj mleko do listy zakupów,"['dodaj', 'mleko', 'do', 'listy', 'zakupów']"
7440,pl-PL,train,dodaj mi nową listę,"['dodaj', 'mi', 'nową', 'listę']"
7441,pl-PL,train,odśwież listę nową,"['odśwież', 'listę', 'nową']"
7442,pl-PL,train,wpisz tę pozycję,"['wpisz', 'tę', 'pozycję']"
7443,pl-PL,train,uwzględnij tę pozycję,"['uwzględnij', 'tę', 'pozycję']"
7444,pl-PL,train,dodaj także to,"['dodaj', 'także', 'to']"
7445,pl-PL,train,usuń listę,"['usuń', 'listę']"
7446,pl-PL,train,znajdź listę którą chcesz usunąć,"['znajdź', 'listę', 'którą', 'chcesz', 'usunąć']"
7447,pl-PL,train,usuń listę znanych aktorów,"['usuń', 'listę', 'znanych', 'aktorów']"
7448,pl-PL,train,włącz to,"['włącz', 'to']"
7449,pl-PL,train,wpisz to na listę,"['wpisz', 'to', 'na', 'listę']"
7450,pl-PL,train,dodaj wpis do tej listy,"['dodaj', 'wpis', 'do', 'tej', 'listy']"
7451,pl-PL,train,lista zakupów spożywczych,"['lista', 'zakupów', 'spożywczych']"
7452,pl-PL,train,lista do zrobienia,"['lista', 'do', 'zrobienia']"
7453,pl-PL,train,proszę wymień moje zapytanie,"['proszę', 'wymień', 'moje', 'zapytanie']"
7454,pl-PL,train,czy jest cokolwiek na mojej liście,"['czy', 'jest', 'cokolwiek', 'na', 'mojej', 'liście']"
7455,pl-PL,train,przeczytaj mo zawartość tej listy,"['przeczytaj', 'mo', 'zawartość', 'tej', 'listy']"
7456,pl-PL,train,odczytaj moją listę do zrobienia dzisiaj,"['odczytaj', 'moją', 'listę', 'do', 'zrobienia', 'dzisiaj']"
7457,pl-PL,train,przeczytaj mi moją obecną listę zakupów,"['przeczytaj', 'mi', 'moją', 'obecną', 'listę', 'zakupów']"
7458,pl-PL,train,chciałabym usłyszeć moje listy,"['chciałabym', 'usłyszeć', 'moje', 'listy']"
7459,pl-PL,train,stwórz listę następujących,"['stwórz', 'listę', 'następujących']"
7460,pl-PL,train,nowy harmonogram scenariusza lub kalendarza do nowej listy,"['nowy', 'harmonogram', 'scenariusza', 'lub', 'kalendarza', 'do', 'nowej', 'listy']"
7461,pl-PL,train,dodaj nowe pozycje na liście alarmów,"['dodaj', 'nowe', 'pozycje', 'na', 'liście', 'alarmów']"
7462,pl-PL,train,czy możesz usunąć informację o mojej karcie z portfela,"['czy', 'możesz', 'usunąć', 'informację', 'o', 'mojej', 'karcie', 'z', 'portfela']"
7463,pl-PL,train,czy mam jakieś listy na przyszły tydzień,"['czy', 'mam', 'jakieś', 'listy', 'na', 'przyszły', 'tydzień']"
7464,pl-PL,train,usuń jabłka z mojej listy zakupów,"['usuń', 'jabłka', 'z', 'mojej', 'listy', 'zakupów']"
7465,pl-PL,train,nie potrzebuję jabłek usuń to z mojej listy zakupów,"['nie', 'potrzebuję', 'jabłek', 'usuń', 'to', 'z', 'mojej', 'listy', 'zakupów']"
7466,pl-PL,train,powiedz mi jakie pozycje są na mojej liście zakupów,"['powiedz', 'mi', 'jakie', 'pozycje', 'są', 'na', 'mojej', 'liście', 'zakupów']"
7467,pl-PL,train,chcę znać pozycje na liście zakupów,"['chcę', 'znać', 'pozycje', 'na', 'liście', 'zakupów']"
7468,pl-PL,train,co jest wpisane na listę wycieczki,"['co', 'jest', 'wpisane', 'na', 'listę', 'wycieczki']"
7469,pl-PL,train,zrób listę dzisiejszych zadań,"['zrób', 'listę', 'dzisiejszych', 'zadań']"
7470,pl-PL,train,co jest na mojej liście do zrobienia dziś wieczorem,"['co', 'jest', 'na', 'mojej', 'liście', 'do', 'zrobienia', 'dziś', 'wieczorem']"
7471,pl-PL,train,usuń moją listę zakupów,"['usuń', 'moją', 'listę', 'zakupów']"
7472,pl-PL,train,usuń listę rozmów wychodzących,"['usuń', 'listę', 'rozmów', 'wychodzących']"
7473,pl-PL,train,zrób nową playlistę z ostatnich piosenek,"['zrób', 'nową', 'playlistę', 'z', 'ostatnich', 'piosenek']"
7474,pl-PL,train,zrób listę zdjęć z aparatu,"['zrób', 'listę', 'zdjęć', 'z', 'aparatu']"
7475,pl-PL,train,zrób nowa listę ostatnich treningów,"['zrób', 'nowa', 'listę', 'ostatnich', 'treningów']"
7476,pl-PL,train,prosze usuń listę,"['prosze', 'usuń', 'listę']"
7477,pl-PL,train,zapisz nową listę,"['zapisz', 'nową', 'listę']"
7478,pl-PL,train,stwórz listę należnych płatności dla tych którzy nie otrzymali więcej niż dziesięć miesięcy,"['stwórz', 'listę', 'należnych', 'płatności', 'dla', 'tych', 'którzy', 'nie', 'otrzymali', 'więcej', 'niż', 'dziesięć', 'miesięcy']"
7479,pl-PL,train,proszę znaleźć wszystkie nazwy zaczynające się na g. i utwórz listę,"['proszę', 'znaleźć', 'wszystkie', 'nazwy', 'zaczynające', 'się', 'na', 'g.', 'i', 'utwórz', 'listę']"
7480,pl-PL,train,dodaj nowe piosenki do playlisty,"['dodaj', 'nowe', 'piosenki', 'do', 'playlisty']"
7481,pl-PL,train,zaktualizuj listę treningową nowymi pozycjami,"['zaktualizuj', 'listę', 'treningową', 'nowymi', 'pozycjami']"
7482,pl-PL,train,lista zawiera,"['lista', 'zawiera']"
7483,pl-PL,train,wymień rzeczy z listy,"['wymień', 'rzeczy', 'z', 'listy']"
7484,pl-PL,train,proszę usuń listę,"['proszę', 'usuń', 'listę']"
7485,pl-PL,train,usuń listę proszę,"['usuń', 'listę', 'proszę']"
7486,pl-PL,train,dodaj szczypiorek do mojej listy zakupów,"['dodaj', 'szczypiorek', 'do', 'mojej', 'listy', 'zakupów']"
7487,pl-PL,train,dodaj zmianę oleju z listy rzeczy do zrobienia,"['dodaj', 'zmianę', 'oleju', 'z', 'listy', 'rzeczy', 'do', 'zrobienia']"
7488,pl-PL,train,dodaj mop do listy zakupów w sklepie z narzędziami,"['dodaj', 'mop', 'do', 'listy', 'zakupów', 'w', 'sklepie', 'z', 'narzędziami']"
7489,pl-PL,train,nowa lista proszę,"['nowa', 'lista', 'proszę']"
