,locale,partition,utt,tokens
6283,af-ZA,train,die radio moet slegs op agt en negentig punt agt f. m. speel,"['die', 'radio', 'moet', 'slegs', 'op', 'agt', 'en', 'negentig', 'punt', 'agt', 'f.', 'm.', 'speel']"
6284,af-ZA,train,begin radio en gaan na frekwensie eenduisend agt en veertig,"['begin', 'radio', 'en', 'gaan', 'na', 'frekwensie', 'eenduisend', 'agt', 'en', 'veertig']"
6285,af-ZA,train,begin radio en gaan na frekwensie agt-en-negentig punt nege,"['begin', 'radio', 'en', 'gaan', 'na', 'frekwensie', 'agt-en-negentig', 'punt', 'nege']"
6286,af-ZA,train,begin die radio en gaan na bokradio op agt-en-negentig punt nege,"['begin', 'die', 'radio', 'en', 'gaan', 'na', 'bokradio', 'op', 'agt-en-negentig', 'punt', 'nege']"
6287,af-ZA,train,kyk vir 'n radiostasie genoem ritme op frekwensie een,"['kyk', 'vir', ""'n"", 'radiostasie', 'genoem', 'ritme', 'op', 'frekwensie', 'een']"
6288,af-ZA,train,kry vir my 'n radiostasie wat klassieke musiek speel,"['kry', 'vir', 'my', ""'n"", 'radiostasie', 'wat', 'klassieke', 'musiek', 'speel']"
6289,af-ZA,train,speel a. m.,"['speel', 'a.', 'm.']"
6290,af-ZA,train,speel ou,"['speel', 'ou']"
6291,af-ZA,train,ek kort nege en negintig punt vyf asseblief,"['ek', 'kort', 'nege', 'en', 'negintig', 'punt', 'vyf', 'asseblief']"
6292,af-ZA,train,ek wil na nege en negentig punt vyf luister,"['ek', 'wil', 'na', 'nege', 'en', 'negentig', 'punt', 'vyf', 'luister']"
6293,af-ZA,train,sit asseblief op nege en negentig punt vyf,"['sit', 'asseblief', 'op', 'nege', 'en', 'negentig', 'punt', 'vyf']"
6294,af-ZA,train,tyd vir my bestuur huistoe stasie asseblief,"['tyd', 'vir', 'my', 'bestuur', 'huistoe', 'stasie', 'asseblief']"
6295,af-ZA,train,vind vir my bietjie terug praat radio,"['vind', 'vir', 'my', 'bietjie', 'terug', 'praat', 'radio']"
6296,af-ZA,train,speel lekker f. m.,"['speel', 'lekker', 'f.', 'm.']"
6297,af-ZA,train,maak die radio oop,"['maak', 'die', 'radio', 'oop']"
6298,af-ZA,train,maak f. m. oop,"['maak', 'f.', 'm.', 'oop']"
6299,af-ZA,train,radio agt en negentig punt nege,"['radio', 'agt', 'en', 'negentig', 'punt', 'nege']"
6300,af-ZA,train,begin asseblief f. m. agt honderd en negentig radiokanaal,"['begin', 'asseblief', 'f.', 'm.', 'agt', 'honderd', 'en', 'negentig', 'radiokanaal']"
6301,af-ZA,train,ek benodig dat jy f m agt honderd en negentig radio stasie speel,"['ek', 'benodig', 'dat', 'jy', 'f', 'm', 'agt', 'honderd', 'en', 'negentig', 'radio', 'stasie', 'speel']"
6302,af-ZA,train,soek volgende stasie,"['soek', 'volgende', 'stasie']"
6303,af-ZA,train,ek wil luister na rap stasie,"['ek', 'wil', 'luister', 'na', 'rap', 'stasie']"
6304,af-ZA,train,begin 'n radio stasie vir my,"['begin', ""'n"", 'radio', 'stasie', 'vir', 'my']"
6305,af-ZA,train,sit die radio aan,"['sit', 'die', 'radio', 'aan']"
6306,af-ZA,train,sit die radio aan op die kanaal,"['sit', 'die', 'radio', 'aan', 'op', 'die', 'kanaal']"
6307,af-ZA,train,ek wil luiste na hierdie radiostasie nou,"['ek', 'wil', 'luiste', 'na', 'hierdie', 'radiostasie', 'nou']"
6308,af-ZA,train,sit die radio vir my aan,"['sit', 'die', 'radio', 'vir', 'my', 'aan']"
6309,af-ZA,train,sit die radio aan op smile f. m.,"['sit', 'die', 'radio', 'aan', 'op', 'smile', 'f.', 'm.']"
6310,af-ZA,train,kry vir my smile f. m. kanaal,"['kry', 'vir', 'my', 'smile', 'f.', 'm.', 'kanaal']"
6311,af-ZA,train,speel die radio vir my,"['speel', 'die', 'radio', 'vir', 'my']"
6312,af-ZA,train,sit die radio op smile f. m.,"['sit', 'die', 'radio', 'op', 'smile', 'f.', 'm.']"
6313,af-ZA,train,speel my gunsteling radiostasie,"['speel', 'my', 'gunsteling', 'radiostasie']"
6314,af-ZA,train,sal jy asseblief aan sit op am radio,"['sal', 'jy', 'asseblief', 'aan', 'sit', 'op', 'am', 'radio']"
6315,af-ZA,train,ek is moeg vir pandora sit die radio aan asseblief,"['ek', 'is', 'moeg', 'vir', 'pandora', 'sit', 'die', 'radio', 'aan', 'asseblief']"
6316,af-ZA,train,sit my radio aan,"['sit', 'my', 'radio', 'aan']"
6317,af-ZA,train,maak pandora toep oop,"['maak', 'pandora', 'toep', 'oop']"
6318,af-ZA,train,maak pandora oop en soek vir 'n klassieke rock stasie,"['maak', 'pandora', 'oop', 'en', 'soek', 'vir', ""'n"", 'klassieke', 'rock', 'stasie']"
6319,af-ZA,train,speel 'n lukrake radio stasie,"['speel', ""'n"", 'lukrake', 'radio', 'stasie']"
6320,af-ZA,train,speel enige country musiek stasie,"['speel', 'enige', 'country', 'musiek', 'stasie']"
6321,af-ZA,train,skakel na,"['skakel', 'na']"
6322,af-ZA,train,sit aan die radio op een nul vier,"['sit', 'aan', 'die', 'radio', 'op', 'een', 'nul', 'vier']"
6323,af-ZA,train,speel hot ninety seven,"['speel', 'hot', 'ninety', 'seven']"
6324,af-ZA,train,speel sirius op satelliet radio,"['speel', 'sirius', 'op', 'satelliet', 'radio']"
6325,af-ZA,train,ek wil luister na nege honderd en veertig asseblief,"['ek', 'wil', 'luister', 'na', 'nege', 'honderd', 'en', 'veertig', 'asseblief']"
6326,af-ZA,train,kan jy boeremusiek vir my speel,"['kan', 'jy', 'boeremusiek', 'vir', 'my', 'speel']"
6327,af-ZA,train,verander die radiostasie,"['verander', 'die', 'radiostasie']"
6328,af-ZA,train,asseblief sit die radio aan op nege honderd drie en seventig f. m.,"['asseblief', 'sit', 'die', 'radio', 'aan', 'op', 'nege', 'honderd', 'drie', 'en', 'seventig', 'f.', 'm.']"
6329,af-ZA,train,sit asseblief die radio aan,"['sit', 'asseblief', 'die', 'radio', 'aan']"
6330,af-ZA,train,speel hierdie radiostasie vir my,"['speel', 'hierdie', 'radiostasie', 'vir', 'my']"
6331,af-ZA,train,se vir my die naam van die radiostasie wat ek gespeel wil he,"['se', 'vir', 'my', 'die', 'naam', 'van', 'die', 'radiostasie', 'wat', 'ek', 'gespeel', 'wil', 'he']"
6332,af-ZA,train,begin radio kanaal tien,"['begin', 'radio', 'kanaal', 'tien']"
6333,af-ZA,train,speel nuwe radio kanaal,"['speel', 'nuwe', 'radio', 'kanaal']"
6334,af-ZA,train,ek wil musiek luister speel 'n radiostasie,"['ek', 'wil', 'musiek', 'luister', 'speel', ""'n"", 'radiostasie']"
6335,af-ZA,train,begin asseblief die radio,"['begin', 'asseblief', 'die', 'radio']"
6336,af-ZA,train,olly radio aan,"['olly', 'radio', 'aan']"
6337,af-ZA,train,speel agt honderd nege en tagtig,"['speel', 'agt', 'honderd', 'nege', 'en', 'tagtig']"
6338,af-ZA,train,kry radio,"['kry', 'radio']"
6339,af-ZA,train,gaan na radio,"['gaan', 'na', 'radio']"
6340,af-ZA,train,speel asseblief bietjie musiek,"['speel', 'asseblief', 'bietjie', 'musiek']"
6341,af-ZA,train,speel bietjie liedjies vir kinders,"['speel', 'bietjie', 'liedjies', 'vir', 'kinders']"
6342,af-ZA,train,speel die laaste radio kanaal,"['speel', 'die', 'laaste', 'radio', 'kanaal']"
6343,af-ZA,train,vat my na die mees gewilde radiostasie,"['vat', 'my', 'na', 'die', 'mees', 'gewilde', 'radiostasie']"
6344,af-ZA,train,speel die sport kanaal,"['speel', 'die', 'sport', 'kanaal']"
6345,af-ZA,train,ek wil plaaslike gesels radio hoor,"['ek', 'wil', 'plaaslike', 'gesels', 'radio', 'hoor']"
6346,af-ZA,train,kry vir my die oldies kanaal,"['kry', 'vir', 'my', 'die', 'oldies', 'kanaal']"
6347,af-ZA,train,sit radio aan,"['sit', 'radio', 'aan']"
6348,af-ZA,train,sit die kanaal op r. s. g. radio asseblief,"['sit', 'die', 'kanaal', 'op', 'r.', 's.', 'g.', 'radio', 'asseblief']"
6349,af-ZA,train,verander asseblief die kanaal na classic f. m.,"['verander', 'asseblief', 'die', 'kanaal', 'na', 'classic', 'f.', 'm.']"
6350,af-ZA,train,speel asseblief die plaaslike latyse musiek kanaal op die radio,"['speel', 'asseblief', 'die', 'plaaslike', 'latyse', 'musiek', 'kanaal', 'op', 'die', 'radio']"
6351,af-ZA,train,gaan asseblief na die plaaslike sport gesels program op die radio,"['gaan', 'asseblief', 'na', 'die', 'plaaslike', 'sport', 'gesels', 'program', 'op', 'die', 'radio']"
6352,af-ZA,train,ek wil radio luister,"['ek', 'wil', 'radio', 'luister']"
6353,af-ZA,train,ek benodig dat jy goeie kanale vind om na te luister,"['ek', 'benodig', 'dat', 'jy', 'goeie', 'kanale', 'vind', 'om', 'na', 'te', 'luister']"
6354,af-ZA,train,vind die beste rock stasie naby my liggeng en sit dit aan,"['vind', 'die', 'beste', 'rock', 'stasie', 'naby', 'my', 'liggeng', 'en', 'sit', 'dit', 'aan']"
6355,af-ZA,train,vind die naaste rock stasie,"['vind', 'die', 'naaste', 'rock', 'stasie']"
6356,af-ZA,train,wat is op die radio,"['wat', 'is', 'op', 'die', 'radio']"
6357,af-ZA,train,sit die radio aan en speel radio vyf,"['sit', 'die', 'radio', 'aan', 'en', 'speel', 'radio', 'vyf']"
6358,af-ZA,train,kan jy die radiostasie op spotify kry waarna ek gister geluister het,"['kan', 'jy', 'die', 'radiostasie', 'op', 'spotify', 'kry', 'waarna', 'ek', 'gister', 'geluister', 'het']"
6359,af-ZA,train,hey olly sit die radio aan,"['hey', 'olly', 'sit', 'die', 'radio', 'aan']"
6360,af-ZA,train,hey olly wat is nou op die radio,"['hey', 'olly', 'wat', 'is', 'nou', 'op', 'die', 'radio']"
6361,af-ZA,train,speel ipl twee duisend en sewentien,"['speel', 'ipl', 'twee', 'duisend', 'en', 'sewentien']"
6362,af-ZA,train,speel south african idol vir my nou,"['speel', 'south', 'african', 'idol', 'vir', 'my', 'nou']"
6363,af-ZA,train,speel radio tweeduisend op die kar radio,"['speel', 'radio', 'tweeduisend', 'op', 'die', 'kar', 'radio']"
6364,af-ZA,train,speel radio nege honderd nege en tagtig asseblief,"['speel', 'radio', 'nege', 'honderd', 'nege', 'en', 'tagtig', 'asseblief']"
6365,af-ZA,train,aktiveer radio en stem in op agt-en-negentig punt drie,"['aktiveer', 'radio', 'en', 'stem', 'in', 'op', 'agt-en-negentig', 'punt', 'drie']"
6366,af-ZA,train,skakel asseblief my xm radio na b. b. c.,"['skakel', 'asseblief', 'my', 'xm', 'radio', 'na', 'b.', 'b.', 'c.']"
6367,af-ZA,train,ek wil na my gunsteling oggend program in die kar oppad werk toe luister asseblief,"['ek', 'wil', 'na', 'my', 'gunsteling', 'oggend', 'program', 'in', 'die', 'kar', 'oppad', 'werk', 'toe', 'luister', 'asseblief']"
6368,af-ZA,train,ek wil luister na die radio sit dit vir my aan,"['ek', 'wil', 'luister', 'na', 'die', 'radio', 'sit', 'dit', 'vir', 'my', 'aan']"
6369,af-ZA,train,speel radio disney,"['speel', 'radio', 'disney']"
6370,af-ZA,train,speel radio musiek,"['speel', 'radio', 'musiek']"
6371,af-ZA,train,begin radio speel,"['begin', 'radio', 'speel']"
6372,af-ZA,train,speel die volgende alex jay show op die radio,"['speel', 'die', 'volgende', 'alex', 'jay', 'show', 'op', 'die', 'radio']"
6373,af-ZA,train,ek wil luister na die bob and tom show,"['ek', 'wil', 'luister', 'na', 'die', 'bob', 'and', 'tom', 'show']"
6374,af-ZA,train,kan jy volgende lm radio aansit,"['kan', 'jy', 'volgende', 'lm', 'radio', 'aansit']"
6375,af-ZA,train,skakel die radio aan,"['skakel', 'die', 'radio', 'aan']"
6376,af-ZA,train,speel vir my die nuutste podcast oor aanlyn opnames,"['speel', 'vir', 'my', 'die', 'nuutste', 'podcast', 'oor', 'aanlyn', 'opnames']"
6377,af-ZA,train,skakel in by s. a. u. k.,"['skakel', 'in', 'by', 's.', 'a.', 'u.', 'k.']"
6378,af-ZA,train,luister na radio tweeduisend,"['luister', 'na', 'radio', 'tweeduisend']"
6379,af-ZA,train,speel bietjie country musiek,"['speel', 'bietjie', 'country', 'musiek']"
6380,af-ZA,train,luister na sports talk,"['luister', 'na', 'sports', 'talk']"
6381,af-ZA,train,begin die i'm feeling lucky speellys op google play,"['begin', 'die', ""i'm"", 'feeling', 'lucky', 'speellys', 'op', 'google', 'play']"
6382,af-ZA,train,speel klassieke kanaal in sirius,"['speel', 'klassieke', 'kanaal', 'in', 'sirius']"
6383,af-ZA,train,maak sirius toep oop en speel die klassieke kanaal,"['maak', 'sirius', 'toep', 'oop', 'en', 'speel', 'die', 'klassieke', 'kanaal']"
6384,af-ZA,train,maak spotify oop en peel persoonlike kanaal,"['maak', 'spotify', 'oop', 'en', 'peel', 'persoonlike', 'kanaal']"
6385,af-ZA,train,asseblief kry vir my 'n country musiek stasie,"['asseblief', 'kry', 'vir', 'my', ""'n"", 'country', 'musiek', 'stasie']"
6386,af-ZA,train,speel die universiteit rugby wedstryd,"['speel', 'die', 'universiteit', 'rugby', 'wedstryd']"
6387,af-ZA,train,speel die miami heat en warriors game,"['speel', 'die', 'miami', 'heat', 'en', 'warriors', 'game']"
6388,af-ZA,train,speel my nuutste podcasts van at home with dylan rogers,"['speel', 'my', 'nuutste', 'podcasts', 'van', 'at', 'home', 'with', 'dylan', 'rogers']"
6389,af-ZA,train,sit aan 'n speellys van spaanse musiek,"['sit', 'aan', ""'n"", 'speellys', 'van', 'spaanse', 'musiek']"
6390,af-ZA,train,speel 'n gesels program oor kindersorg,"['speel', ""'n"", 'gesels', 'program', 'oor', 'kindersorg']"
6391,af-ZA,train,speel 'n program oor misdaad in durban area,"['speel', ""'n"", 'program', 'oor', 'misdaad', 'in', 'durban', 'area']"
6392,af-ZA,train,ek wil luister na vandag se treffers,"['ek', 'wil', 'luister', 'na', 'vandag', 'se', 'treffers']"
6393,af-ZA,train,speel asseblief die top veertig treffers op pandora,"['speel', 'asseblief', 'die', 'top', 'veertig', 'treffers', 'op', 'pandora']"
6394,af-ZA,train,maak media player oop en speel top treffers,"['maak', 'media', 'player', 'oop', 'en', 'speel', 'top', 'treffers']"
6395,af-ZA,train,speel vir my wikus botha radiostasie,"['speel', 'vir', 'my', 'wikus', 'botha', 'radiostasie']"
6396,af-ZA,train,speel my gunsteling podcast,"['speel', 'my', 'gunsteling', 'podcast']"
6397,af-ZA,train,ek wil luister na die nuwe arnold vosloo episode,"['ek', 'wil', 'luister', 'na', 'die', 'nuwe', 'arnold', 'vosloo', 'episode']"
6398,af-ZA,train,speel kurt darren in radio,"['speel', 'kurt', 'darren', 'in', 'radio']"
6399,af-ZA,train,soek vir alex jay in radio,"['soek', 'vir', 'alex', 'jay', 'in', 'radio']"
6400,af-ZA,train,ek wil radio tweeduisend in die sitkamer luister,"['ek', 'wil', 'radio', 'tweeduisend', 'in', 'die', 'sitkamer', 'luister']"
6401,af-ZA,train,kan jy asseblief inskakel op s. a. u. k. waar ek is,"['kan', 'jy', 'asseblief', 'inskakel', 'op', 's.', 'a.', 'u.', 'k.', 'waar', 'ek', 'is']"
6402,af-ZA,train,begin musiek,"['begin', 'musiek']"
6403,af-ZA,train,speel vir my 'n liedjie in radio,"['speel', 'vir', 'my', ""'n"", 'liedjie', 'in', 'radio']"
6404,af-ZA,train,skakel nuus in,"['skakel', 'nuus', 'in']"
6405,af-ZA,train,speel beste onderwerp,"['speel', 'beste', 'onderwerp']"
6406,af-ZA,train,speel die health show op my selfoon,"['speel', 'die', 'health', 'show', 'op', 'my', 'selfoon']"
6407,af-ZA,train,saai die health show uit van die kombuis,"['saai', 'die', 'health', 'show', 'uit', 'van', 'die', 'kombuis']"
6408,af-ZA,train,sit my pandora radio aan,"['sit', 'my', 'pandora', 'radio', 'aan']"
6409,af-ZA,train,sit die oldies speellys op my radio,"['sit', 'die', 'oldies', 'speellys', 'op', 'my', 'radio']"
6410,af-ZA,train,sit aan op die plaaslike radio,"['sit', 'aan', 'op', 'die', 'plaaslike', 'radio']"
6411,af-ZA,train,speel country,"['speel', 'country']"
6412,af-ZA,train,speel rock,"['speel', 'rock']"
6413,af-ZA,train,ek wil luister na een nul drie punt een,"['ek', 'wil', 'luister', 'na', 'een', 'nul', 'drie', 'punt', 'een']"
6414,af-ZA,train,druk speel op die radio,"['druk', 'speel', 'op', 'die', 'radio']"
6415,af-ZA,train,speel die breakfast club,"['speel', 'die', 'breakfast', 'club']"
6416,af-ZA,train,sit aan hot seve en negentig,"['sit', 'aan', 'hot', 'seve', 'en', 'negentig']"
6417,af-ZA,train,skakel asseblief na lekker f. m.,"['skakel', 'asseblief', 'na', 'lekker', 'f.', 'm.']"
6418,af-ZA,train,speel asseblief lekker f. m.,"['speel', 'asseblief', 'lekker', 'f.', 'm.']"
6419,af-ZA,train,klere,['klere']
6420,af-ZA,train,skakel in op k. f. m.,"['skakel', 'in', 'op', 'k.', 'f.', 'm.']"
6421,af-ZA,train,sit aan the good the bad and the rugby,"['sit', 'aan', 'the', 'good', 'the', 'bad', 'and', 'the', 'rugby']"
6422,af-ZA,train,begin speel f. m. een nul vier,"['begin', 'speel', 'f.', 'm.', 'een', 'nul', 'vier']"
6423,af-ZA,train,skakel in op pandora,"['skakel', 'in', 'op', 'pandora']"
6424,af-ZA,train,skakel in na my geselekteerde stasie,"['skakel', 'in', 'na', 'my', 'geselekteerde', 'stasie']"
6425,af-ZA,train,kan jy asseblief die f. m. radio van een stasie vir my speel,"['kan', 'jy', 'asseblief', 'die', 'f.', 'm.', 'radio', 'van', 'een', 'stasie', 'vir', 'my', 'speel']"
6426,af-ZA,train,speel asseblief die nuus kanaal sodat ek bietjie nuus kan luister,"['speel', 'asseblief', 'die', 'nuus', 'kanaal', 'sodat', 'ek', 'bietjie', 'nuus', 'kan', 'luister']"
6427,af-ZA,train,speel die jazz stasie,"['speel', 'die', 'jazz', 'stasie']"
6428,af-ZA,train,gee my 'n klassieke radiostasie,"['gee', 'my', ""'n"", 'klassieke', 'radiostasie']"
6429,af-ZA,train,ek wil luister na rock,"['ek', 'wil', 'luister', 'na', 'rock']"
6430,af-ZA,train,speel radio vyf en negentig punt vyf,"['speel', 'radio', 'vyf', 'en', 'negentig', 'punt', 'vyf']"
6431,af-ZA,train,speel howard stern op sirius,"['speel', 'howard', 'stern', 'op', 'sirius']"
6432,af-ZA,train,kry vir my josef op sirius,"['kry', 'vir', 'my', 'josef', 'op', 'sirius']"
6433,af-ZA,train,opgeneemde program kan na geluister word in die toekoms,"['opgeneemde', 'program', 'kan', 'na', 'geluister', 'word', 'in', 'die', 'toekoms']"
6434,af-ZA,train,olly ek wil asseblief luister na radio sonder grense wie is ek,"['olly', 'ek', 'wil', 'asseblief', 'luister', 'na', 'radio', 'sonder', 'grense', 'wie', 'is', 'ek']"
6435,af-ZA,train,skandeer die radio vir howard stern,"['skandeer', 'die', 'radio', 'vir', 'howard', 'stern']"
6436,af-ZA,train,sit radio,"['sit', 'radio']"
6437,af-ZA,train,sit frekwensie op die radio,"['sit', 'frekwensie', 'op', 'die', 'radio']"
6438,af-ZA,train,speel die radio stasie rock eenhonderd-en-agt,"['speel', 'die', 'radio', 'stasie', 'rock', 'eenhonderd-en-agt']"
6439,af-ZA,train,skakel supersport aan vir hokkie,"['skakel', 'supersport', 'aan', 'vir', 'hokkie']"
6440,af-ZA,train,speel gister se hot bokradio oggend show,"['speel', 'gister', 'se', 'hot', 'bokradio', 'oggend', 'show']"
6441,af-ZA,train,speel asseblief die program op bokradio,"['speel', 'asseblief', 'die', 'program', 'op', 'bokradio']"
6442,af-ZA,train,speel radio jakaranda,"['speel', 'radio', 'jakaranda']"
6443,af-ZA,train,skakel aan lm radio,"['skakel', 'aan', 'lm', 'radio']"
6444,af-ZA,train,speel bietjie soft rock,"['speel', 'bietjie', 'soft', 'rock']"
6445,af-ZA,train,sit bietjie liefdesliedjies aan,"['sit', 'bietjie', 'liefdesliedjies', 'aan']"
6446,af-ZA,train,begin speel f. m. drie-en-negentig punt nege om een n. m.,"['begin', 'speel', 'f.', 'm.', 'drie-en-negentig', 'punt', 'nege', 'om', 'een', 'n.', 'm.']"
6447,af-ZA,train,speel al die programme wat verband hou met rock liedjies op die radio,"['speel', 'al', 'die', 'programme', 'wat', 'verband', 'hou', 'met', 'rock', 'liedjies', 'op', 'die', 'radio']"
6448,af-ZA,train,skakel in na die naaste afrikaanse f. m. stasie,"['skakel', 'in', 'na', 'die', 'naaste', 'afrikaanse', 'f.', 'm.', 'stasie']"
6449,af-ZA,train,sit asseblief f. m. agt-en-negentig punt nege aan,"['sit', 'asseblief', 'f.', 'm.', 'agt-en-negentig', 'punt', 'nege', 'aan']"
6450,af-ZA,train,ek wil musiek hê,"['ek', 'wil', 'musiek', 'hê']"
6451,af-ZA,train,kom ons hê die radio aan,"['kom', 'ons', 'hê', 'die', 'radio', 'aan']"
6452,af-ZA,train,vind radio,"['vind', 'radio']"
6453,af-ZA,train,skekl in na ryan seacrest op die sitkamer radio,"['skekl', 'in', 'na', 'ryan', 'seacrest', 'op', 'die', 'sitkamer', 'radio']"
6454,af-ZA,train,sit hierdie boerekos met 'n twist op die kar radio,"['sit', 'hierdie', 'boerekos', 'met', ""'n"", 'twist', 'op', 'die', 'kar', 'radio']"
6455,af-ZA,train,ek dink dean obidallah is nou op die radio,"['ek', 'dink', 'dean', 'obidallah', 'is', 'nou', 'op', 'die', 'radio']"
6456,af-ZA,train,sit die radio aan op 'n klassieke stasie,"['sit', 'die', 'radio', 'aan', 'op', ""'n"", 'klassieke', 'stasie']"
6457,af-ZA,train,sit asseblief aan op een van die vooraf geprogrameerde stasies,"['sit', 'asseblief', 'aan', 'op', 'een', 'van', 'die', 'vooraf', 'geprogrameerde', 'stasies']"
6458,af-ZA,train,maak radio frekwensie nege en negentig punt vyf oop,"['maak', 'radio', 'frekwensie', 'nege', 'en', 'negentig', 'punt', 'vyf', 'oop']"
6459,af-ZA,train,speel drie-en-negentig punt nege,"['speel', 'drie-en-negentig', 'punt', 'nege']"
6460,af-ZA,train,speel sokkie op agt-en-negentig punt sewe,"['speel', 'sokkie', 'op', 'agt-en-negentig', 'punt', 'sewe']"
6461,af-ZA,train,speel doctor demento op my bedkassie radio,"['speel', 'doctor', 'demento', 'op', 'my', 'bedkassie', 'radio']"
6462,af-ZA,train,laai op doctor demento en speel dit by my bed,"['laai', 'op', 'doctor', 'demento', 'en', 'speel', 'dit', 'by', 'my', 'bed']"
6463,af-ZA,train,wat is die huidige program met die meeste kykers op televisie,"['wat', 'is', 'die', 'huidige', 'program', 'met', 'die', 'meeste', 'kykers', 'op', 'televisie']"
6464,af-ZA,train,kan jy asseblief musiek aan sit,"['kan', 'jy', 'asseblief', 'musiek', 'aan', 'sit']"
6465,af-ZA,train,speel radio asseblief,"['speel', 'radio', 'asseblief']"
6466,af-ZA,train,speel vir my bokradio die martin en sukses program,"['speel', 'vir', 'my', 'bokradio', 'die', 'martin', 'en', 'sukses', 'program']"
6467,af-ZA,train,sit aan radio speel prambors met maksimum volume as alarm in die oggend,"['sit', 'aan', 'radio', 'speel', 'prambors', 'met', 'maksimum', 'volume', 'as', 'alarm', 'in', 'die', 'oggend']"
6468,af-ZA,train,speel miley cyrus radio,"['speel', 'miley', 'cyrus', 'radio']"
6469,af-ZA,train,speel vir my die american idol program,"['speel', 'vir', 'my', 'die', 'american', 'idol', 'program']"
6470,af-ZA,train,ek wil musiek speel,"['ek', 'wil', 'musiek', 'speel']"
6471,af-ZA,train,speel radio jakaranda,"['speel', 'radio', 'jakaranda']"
6472,af-ZA,train,hardloop radio program,"['hardloop', 'radio', 'program']"
6473,af-ZA,train,sit die stasie asseblief op een honderd en sewe punt vier,"['sit', 'die', 'stasie', 'asseblief', 'op', 'een', 'honderd', 'en', 'sewe', 'punt', 'vier']"
6474,af-ZA,train,skakel die stasie na nege en tagtig punt vier,"['skakel', 'die', 'stasie', 'na', 'nege', 'en', 'tagtig', 'punt', 'vier']"
6475,af-ZA,train,begin die pop radiostasie,"['begin', 'die', 'pop', 'radiostasie']"
6476,af-ZA,train,speel vir my die program south african idol,"['speel', 'vir', 'my', 'die', 'program', 'south', 'african', 'idol']"
6477,af-ZA,train,begin radio vyf op program y.,"['begin', 'radio', 'vyf', 'op', 'program', 'y.']"
6478,af-ZA,train,program y. op radio jakaranda,"['program', 'y.', 'op', 'radio', 'jakaranda']"
6479,af-ZA,train,hallo hallo,"['hallo', 'hallo']"
6480,af-ZA,train,radio,['radio']
6481,af-ZA,train,speel howard stern,"['speel', 'howard', 'stern']"
6482,af-ZA,train,ek wil luister na the bearded fen podcast,"['ek', 'wil', 'luister', 'na', 'the', 'bearded', 'fen', 'podcast']"
6483,af-ZA,train,kan jy ryan seacrest begin,"['kan', 'jy', 'ryan', 'seacrest', 'begin']"
6484,af-ZA,train,op radio jakaranda kan jy feel dil program speel,"['op', 'radio', 'jakaranda', 'kan', 'jy', 'feel', 'dil', 'program', 'speel']"
6485,af-ZA,train,bokradio tuiswaards outomaties instel,"['bokradio', 'tuiswaards', 'outomaties', 'instel']"
6486,af-ZA,train,speel rsg op die am band radio,"['speel', 'rsg', 'op', 'die', 'am', 'band', 'radio']"
6487,af-ZA,train,alexa speel pdr op die am band radio,"['alexa', 'speel', 'pdr', 'op', 'die', 'am', 'band', 'radio']"
6488,af-ZA,train,alexa sit op pdr am,"['alexa', 'sit', 'op', 'pdr', 'am']"
6489,af-ZA,train,speel die radiostasie pop,"['speel', 'die', 'radiostasie', 'pop']"
6490,af-ZA,train,speel die rock radiostasie,"['speel', 'die', 'rock', 'radiostasie']"
6491,af-ZA,train,ek wil hê jy moet radio speel,"['ek', 'wil', 'hê', 'jy', 'moet', 'radio', 'speel']"
6492,af-ZA,train,kan jy speel die radio asseblief,"['kan', 'jy', 'speel', 'die', 'radio', 'asseblief']"
6493,af-ZA,train,speel die program in hierdie ipad se,"['speel', 'die', 'program', 'in', 'hierdie', 'ipad', 'se']"
6494,af-ZA,train,maak pandora toep oop en speel stasie amed hoizer radio,"['maak', 'pandora', 'toep', 'oop', 'en', 'speel', 'stasie', 'amed', 'hoizer', 'radio']"
6495,af-ZA,train,speel bok radio stasie van my pandora toep,"['speel', 'bok', 'radio', 'stasie', 'van', 'my', 'pandora', 'toep']"
6496,af-ZA,train,maak pandora oop en speel jakaranda radio,"['maak', 'pandora', 'oop', 'en', 'speel', 'jakaranda', 'radio']"
6497,af-ZA,train,speel volgens gunsteling radiostasie,"['speel', 'volgens', 'gunsteling', 'radiostasie']"
6498,af-ZA,train,wat is die kaap se radiostasies,"['wat', 'is', 'die', 'kaap', 'se', 'radiostasies']"
6499,af-ZA,train,speel rock agt-en-negentig punt nege op die f. m. skakel,"['speel', 'rock', 'agt-en-negentig', 'punt', 'nege', 'op', 'die', 'f.', 'm.', 'skakel']"
6500,af-ZA,train,wys vir my die opkomende programme op drie-en-negentig punt nege,"['wys', 'vir', 'my', 'die', 'opkomende', 'programme', 'op', 'drie-en-negentig', 'punt', 'nege']"
6501,af-ZA,train,ek wil die alex jay show hê op die radio in die kombuis,"['ek', 'wil', 'die', 'alex', 'jay', 'show', 'hê', 'op', 'die', 'radio', 'in', 'die', 'kombuis']"
6502,af-ZA,train,speel musiek gekomponeer deur paul simon die album,"['speel', 'musiek', 'gekomponeer', 'deur', 'paul', 'simon', 'die', 'album']"
6503,af-ZA,train,speel nuus program,"['speel', 'nuus', 'program']"
