,locale,partition,utt,tokens
6893,tl-PH,train,pagkatapos lutuin ang mga sangkap magdagdag ng masala at lutuin ulit sa tawa at ihain,"['pagkatapos', 'lutuin', 'ang', 'mga', 'sangkap', 'magdagdag', 'ng', 'masala', 'at', 'lutuin', 'ulit', 'sa', 'tawa', 'at', 'ihain']"
6894,tl-PH,train,bigyan mo ako ng mga tagubilin kung paano magluto ng manok,"['bigyan', 'mo', 'ako', 'ng', 'mga', 'tagubilin', 'kung', 'paano', 'magluto', 'ng', 'manok']"
6895,tl-PH,train,ano ang pinakamagandang tasting cut ng baka,"['ano', 'ang', 'pinakamagandang', 'tasting', 'cut', 'ng', 'baka']"
6896,tl-PH,train,olly ano ang pinakamasarap na parte ng baka,"['olly', 'ano', 'ang', 'pinakamasarap', 'na', 'parte', 'ng', 'baka']"
6897,tl-PH,train,tumingin ng resipe at gabay para sa ulam na ito,"['tumingin', 'ng', 'resipe', 'at', 'gabay', 'para', 'sa', 'ulam', 'na', 'ito']"
6898,tl-PH,train,mangyaring maghanap ng pinakamagandang mga resipe,"['mangyaring', 'maghanap', 'ng', 'pinakamagandang', 'mga', 'resipe']"
6899,tl-PH,train,maglaro ng chess kasama ako,"['maglaro', 'ng', 'chess', 'kasama', 'ako']"
6900,tl-PH,train,wala akong magawa maglaro ng laro,"['wala', 'akong', 'magawa', 'maglaro', 'ng', 'laro']"
6901,tl-PH,train,maglaro tayo ng trivia,"['maglaro', 'tayo', 'ng', 'trivia']"
6902,tl-PH,train,pwede ba tayong maglaro ng hangman,"['pwede', 'ba', 'tayong', 'maglaro', 'ng', 'hangman']"
6903,tl-PH,train,i-play ang flappy bird,"['i-play', 'ang', 'flappy', 'bird']"
6904,tl-PH,train,maglaro ng tumbang preso na laro kasama ako,"['maglaro', 'ng', 'tumbang', 'preso', 'na', 'laro', 'kasama', 'ako']"
6905,tl-PH,train,i-play ang subway surfers sa akin,"['i-play', 'ang', 'subway', 'surfers', 'sa', 'akin']"
6906,tl-PH,train,gusto kong maglaro ng papel gunting bato maglaro tayo,"['gusto', 'kong', 'maglaro', 'ng', 'papel', 'gunting', 'bato', 'maglaro', 'tayo']"
6907,tl-PH,train,gustong maglaro,"['gustong', 'maglaro']"
6908,tl-PH,train,maglaro tayo,"['maglaro', 'tayo']"
6909,tl-PH,train,hinahamon kita sa isang laro,"['hinahamon', 'kita', 'sa', 'isang', 'laro']"
6910,tl-PH,train,buksan ang chess at makipaglaro sa akin,"['buksan', 'ang', 'chess', 'at', 'makipaglaro', 'sa', 'akin']"
6911,tl-PH,train,laro tayo ng chess,"['laro', 'tayo', 'ng', 'chess']"
6912,tl-PH,train,ahedres,['ahedres']
6913,tl-PH,train,buksan ang games directory,"['buksan', 'ang', 'games', 'directory']"
6914,tl-PH,train,maglaro tayo ng solitaryo,"['maglaro', 'tayo', 'ng', 'solitaryo']"
6915,tl-PH,train,gusto kong makipaglaro sa iyo,"['gusto', 'kong', 'makipaglaro', 'sa', 'iyo']"
6916,tl-PH,train,gusto mo ba maglaro ng valorant,"['gusto', 'mo', 'ba', 'maglaro', 'ng', 'valorant']"
6917,tl-PH,train,maglaro tayo ng solitaryo,"['maglaro', 'tayo', 'ng', 'solitaryo']"
6918,tl-PH,train,buksan ang solitaire makipaglaro sa akin,"['buksan', 'ang', 'solitaire', 'makipaglaro', 'sa', 'akin']"
6919,tl-PH,train,buksan ang angry birds,"['buksan', 'ang', 'angry', 'birds']"
6920,tl-PH,train,simulan ang bejeweled,"['simulan', 'ang', 'bejeweled']"
6921,tl-PH,train,iniisip kong maglaro ng tong its,"['iniisip', 'kong', 'maglaro', 'ng', 'tong', 'its']"
6922,tl-PH,train,habulan,['habulan']
6923,tl-PH,train,maglaro ng angry bird,"['maglaro', 'ng', 'angry', 'bird']"
6924,tl-PH,train,maglaro ng golf,"['maglaro', 'ng', 'golf']"
6925,tl-PH,train,simulan ang valorant na laro,"['simulan', 'ang', 'valorant', 'na', 'laro']"
6926,tl-PH,train,simulan ang candy crush,"['simulan', 'ang', 'candy', 'crush']"
6927,tl-PH,train,laruin natin ang tic tac toe,"['laruin', 'natin', 'ang', 'tic', 'tac', 'toe']"
6928,tl-PH,train,maglaro tayo ng tic tac toe,"['maglaro', 'tayo', 'ng', 'tic', 'tac', 'toe']"
6929,tl-PH,train,pakilaruin ang aking cricket na laro,"['pakilaruin', 'ang', 'aking', 'cricket', 'na', 'laro']"
6930,tl-PH,train,maglaro tayo nh valorant,"['maglaro', 'tayo', 'nh', 'valorant']"
6931,tl-PH,train,makipaglaro sa akin ng scrabble,"['makipaglaro', 'sa', 'akin', 'ng', 'scrabble']"
6932,tl-PH,train,iplay ang scabble kasama ako,"['iplay', 'ang', 'scabble', 'kasama', 'ako']"
6933,tl-PH,train,maglaro tayo ng checkers,"['maglaro', 'tayo', 'ng', 'checkers']"
6934,tl-PH,train,simulan ang spider,"['simulan', 'ang', 'spider']"
6935,tl-PH,train,simulan ang paglalaro ng road rash,"['simulan', 'ang', 'paglalaro', 'ng', 'road', 'rash']"
6936,tl-PH,train,gusto mo bang maglaro ng laro,"['gusto', 'mo', 'bang', 'maglaro', 'ng', 'laro']"
6937,tl-PH,train,iplay ang mobile legends na laro,"['iplay', 'ang', 'mobile', 'legends', 'na', 'laro']"
6938,tl-PH,train,maglaro ng gta vice city,"['maglaro', 'ng', 'gta', 'vice', 'city']"
6939,tl-PH,train,maglaro tayong lahat ng syato,"['maglaro', 'tayong', 'lahat', 'ng', 'syato']"
6940,tl-PH,train,patugtugin natin ung masaya,"['patugtugin', 'natin', 'ung', 'masaya']"
6941,tl-PH,train,gusto mo bang maglaro ng valorant,"['gusto', 'mo', 'bang', 'maglaro', 'ng', 'valorant']"
6942,tl-PH,train,awayin mo ako sa street fighter,"['awayin', 'mo', 'ako', 'sa', 'street', 'fighter']"
6943,tl-PH,train,ibigay sa akin ang kasama para maglaro ng football,"['ibigay', 'sa', 'akin', 'ang', 'kasama', 'para', 'maglaro', 'ng', 'football']"
6944,tl-PH,train,buksan ang fifa seventeen,"['buksan', 'ang', 'fifa', 'seventeen']"
6945,tl-PH,train,paano naman ang larong snakes and ladders,"['paano', 'naman', 'ang', 'larong', 'snakes', 'and', 'ladders']"
6946,tl-PH,train,laro tayo ng paborito nating laban sa football sa t. v.,"['laro', 'tayo', 'ng', 'paborito', 'nating', 'laban', 'sa', 'football', 'sa', 't.', 'v.']"
6947,tl-PH,train,makipag tournament ka sa akin sa candy crush,"['makipag', 'tournament', 'ka', 'sa', 'akin', 'sa', 'candy', 'crush']"
6948,tl-PH,train,simulan ang larong tong its,"['simulan', 'ang', 'larong', 'tong', 'its']"
6949,tl-PH,train,maglaro tayo ng checkers,"['maglaro', 'tayo', 'ng', 'checkers']"
6950,tl-PH,train,sabay tayong maglaro ng chess,"['sabay', 'tayong', 'maglaro', 'ng', 'chess']"
6951,tl-PH,train,buksan ang tong its,"['buksan', 'ang', 'tong', 'its']"
6952,tl-PH,train,maglaro ng poker kasama ko,"['maglaro', 'ng', 'poker', 'kasama', 'ko']"
6953,tl-PH,train,laruin mo sa akin ang larong star wars,"['laruin', 'mo', 'sa', 'akin', 'ang', 'larong', 'star', 'wars']"
6954,tl-PH,train,maglaro para sa akin ng laro ng temple run,"['maglaro', 'para', 'sa', 'akin', 'ng', 'laro', 'ng', 'temple', 'run']"
6955,tl-PH,train,mangyaring buksan ang laro ng snooker gusto kong makipaglaro sa iyo,"['mangyaring', 'buksan', 'ang', 'laro', 'ng', 'snooker', 'gusto', 'kong', 'makipaglaro', 'sa', 'iyo']"
6956,tl-PH,train,mangyaring buksan ang ahedres na laro gusto kong makipaglaro sa iyo,"['mangyaring', 'buksan', 'ang', 'ahedres', 'na', 'laro', 'gusto', 'kong', 'makipaglaro', 'sa', 'iyo']"
6957,tl-PH,train,buksan ang minecraft na laro mula sa nakaraang nilalaro na antas,"['buksan', 'ang', 'minecraft', 'na', 'laro', 'mula', 'sa', 'nakaraang', 'nilalaro', 'na', 'antas']"
6958,tl-PH,train,buksan ang ahedres na laro,"['buksan', 'ang', 'ahedres', 'na', 'laro']"
6959,tl-PH,train,laruin ang larong ito kasama ako,"['laruin', 'ang', 'larong', 'ito', 'kasama', 'ako']"
6960,tl-PH,train,gusto kong iplay ang laro na ito,"['gusto', 'kong', 'iplay', 'ang', 'laro', 'na', 'ito']"
6961,tl-PH,train,laruin natin ang nine ball laban sakin kakayahan na laging panalo,"['laruin', 'natin', 'ang', 'nine', 'ball', 'laban', 'sakin', 'kakayahan', 'na', 'laging', 'panalo']"
6962,tl-PH,train,laruin mo para sa akin ang larong candy crush,"['laruin', 'mo', 'para', 'sa', 'akin', 'ang', 'larong', 'candy', 'crush']"
6963,tl-PH,train,paglalaro ng chess,"['paglalaro', 'ng', 'chess']"
6964,tl-PH,train,i run ang game,"['i', 'run', 'ang', 'game']"
6965,tl-PH,train,mag laro ng chess kasama ako,"['mag', 'laro', 'ng', 'chess', 'kasama', 'ako']"
6966,tl-PH,train,laruin mo para sakin ang laro na tong its,"['laruin', 'mo', 'para', 'sakin', 'ang', 'laro', 'na', 'tong', 'its']"
6967,tl-PH,train,mariano,['mariano']
6968,tl-PH,train,i-play ang wish f. m.,"['i-play', 'ang', 'wish', 'f.', 'm.']"
6969,tl-PH,train,maglaro ng subway surfer,"['maglaro', 'ng', 'subway', 'surfer']"
6970,tl-PH,train,maglaro ng tong its,"['maglaro', 'ng', 'tong', 'its']"
6971,tl-PH,train,simulan ang laro ng temple runner,"['simulan', 'ang', 'laro', 'ng', 'temple', 'runner']"
6972,tl-PH,train,maglaro ng tong its kalaban ako,"['maglaro', 'ng', 'tong', 'its', 'kalaban', 'ako']"
6973,tl-PH,train,ang aking mga laro na laruin sa aking mga computer,"['ang', 'aking', 'mga', 'laro', 'na', 'laruin', 'sa', 'aking', 'mga', 'computer']"
6974,tl-PH,train,mangyaring buksan ang tong its na laro at laruin kasama ako,"['mangyaring', 'buksan', 'ang', 'tong', 'its', 'na', 'laro', 'at', 'laruin', 'kasama', 'ako']"
6975,tl-PH,train,gusto mo bang makipaglaro sa akin,"['gusto', 'mo', 'bang', 'makipaglaro', 'sa', 'akin']"
6976,tl-PH,train,gusto mo bang makipaglaro sa akin olly,"['gusto', 'mo', 'bang', 'makipaglaro', 'sa', 'akin', 'olly']"
6977,tl-PH,train,mangyaring pumili ng isang laro na maaari mong laruin kasama ako,"['mangyaring', 'pumili', 'ng', 'isang', 'laro', 'na', 'maaari', 'mong', 'laruin', 'kasama', 'ako']"
6978,tl-PH,train,gusto mo bang maglaro ng monopoly kasama ako,"['gusto', 'mo', 'bang', 'maglaro', 'ng', 'monopoly', 'kasama', 'ako']"
6979,tl-PH,train,laruin ang minesweeper kasama ako,"['laruin', 'ang', 'minesweeper', 'kasama', 'ako']"
6980,tl-PH,train,ilista ang mga laro na maaari mong laruin kasama ako,"['ilista', 'ang', 'mga', 'laro', 'na', 'maaari', 'mong', 'laruin', 'kasama', 'ako']"
6981,tl-PH,train,maglaro ng i spy kasama ako,"['maglaro', 'ng', 'i', 'spy', 'kasama', 'ako']"
6982,tl-PH,train,pwede ba tayong maglaro ng tong its,"['pwede', 'ba', 'tayong', 'maglaro', 'ng', 'tong', 'its']"
6983,tl-PH,train,gusto kong maglaro ng trivia game,"['gusto', 'kong', 'maglaro', 'ng', 'trivia', 'game']"
6984,tl-PH,train,laruin ang paborito kong laro sa pangalan syato,"['laruin', 'ang', 'paborito', 'kong', 'laro', 'sa', 'pangalan', 'syato']"
6985,tl-PH,train,maglaro ng pinakabagong mga laro,"['maglaro', 'ng', 'pinakabagong', 'mga', 'laro']"
6986,tl-PH,train,papel gunting o bato,"['papel', 'gunting', 'o', 'bato']"
6987,tl-PH,train,maglaro ng tong its kasama ako,"['maglaro', 'ng', 'tong', 'its', 'kasama', 'ako']"
6988,tl-PH,train,simulan ang tong its,"['simulan', 'ang', 'tong', 'its']"
6989,tl-PH,train,mangyaring makipaglaro sa akin ng ahedres,"['mangyaring', 'makipaglaro', 'sa', 'akin', 'ng', 'ahedres']"
6990,tl-PH,train,gusto kong maglaro tayo ng tong its ngayon,"['gusto', 'kong', 'maglaro', 'tayo', 'ng', 'tong', 'its', 'ngayon']"
6991,tl-PH,train,maglaro tayo ng bato bato pick,"['maglaro', 'tayo', 'ng', 'bato', 'bato', 'pick']"
6992,tl-PH,train,maglaro ng cricket,"['maglaro', 'ng', 'cricket']"
6993,tl-PH,train,i-play ang tennis para sa akin,"['i-play', 'ang', 'tennis', 'para', 'sa', 'akin']"
6994,tl-PH,train,maglaro ng tong its para sakin ngayon,"['maglaro', 'ng', 'tong', 'its', 'para', 'sakin', 'ngayon']"
6995,tl-PH,train,i-play ang ulan,"['i-play', 'ang', 'ulan']"
6996,tl-PH,train,tayo ay mag tong its,"['tayo', 'ay', 'mag', 'tong', 'its']"
6997,tl-PH,train,maglalaro ka ba ng checkers kasama ako,"['maglalaro', 'ka', 'ba', 'ng', 'checkers', 'kasama', 'ako']"
6998,tl-PH,train,gusto kong maglaro ng the game of life kasama ka,"['gusto', 'kong', 'maglaro', 'ng', 'the', 'game', 'of', 'life', 'kasama', 'ka']"
6999,tl-PH,train,maglalaro tayo ng poker habang buhay,"['maglalaro', 'tayo', 'ng', 'poker', 'habang', 'buhay']"
7000,tl-PH,train,ilaruan mo ako sa laro ng tic tac toe,"['ilaruan', 'mo', 'ako', 'sa', 'laro', 'ng', 'tic', 'tac', 'toe']"
7001,tl-PH,train,maglaro tayo ng cross words,"['maglaro', 'tayo', 'ng', 'cross', 'words']"
7002,tl-PH,train,tanungin mo ako ng tanong sa aritmetika,"['tanungin', 'mo', 'ako', 'ng', 'tanong', 'sa', 'aritmetika']"
7003,tl-PH,train,gusto kong maglaro ng tong its kasama ka,"['gusto', 'kong', 'maglaro', 'ng', 'tong', 'its', 'kasama', 'ka']"
7004,tl-PH,train,maglalaro ba tayo,"['maglalaro', 'ba', 'tayo']"
7005,tl-PH,train,gusto mo bang maglaro,"['gusto', 'mo', 'bang', 'maglaro']"
7006,tl-PH,train,mangyaring laruin ang larong ito,"['mangyaring', 'laruin', 'ang', 'larong', 'ito']"
7007,tl-PH,train,mangyaring patakbuhin ang larong ito,"['mangyaring', 'patakbuhin', 'ang', 'larong', 'ito']"
7008,tl-PH,train,buksan ang laro na ito,"['buksan', 'ang', 'laro', 'na', 'ito']"
7009,tl-PH,train,maglaro tayo,"['maglaro', 'tayo']"
7010,tl-PH,train,ilista ang mga bagay sa aking listahan ng pamimili,"['ilista', 'ang', 'mga', 'bagay', 'sa', 'aking', 'listahan', 'ng', 'pamimili']"
7011,tl-PH,train,alisin ang listahan ng aking pamimili,"['alisin', 'ang', 'listahan', 'ng', 'aking', 'pamimili']"
7012,tl-PH,train,alisin ang mga itlog sa listahan ng bibilhin na listahan,"['alisin', 'ang', 'mga', 'itlog', 'sa', 'listahan', 'ng', 'bibilhin', 'na', 'listahan']"
7013,tl-PH,train,alisin ang mga itlog sa listahan,"['alisin', 'ang', 'mga', 'itlog', 'sa', 'listahan']"
7014,tl-PH,train,tanggalin ang listahan ng pamimili,"['tanggalin', 'ang', 'listahan', 'ng', 'pamimili']"
7015,tl-PH,train,tanggaling itong listahan,"['tanggaling', 'itong', 'listahan']"
7016,tl-PH,train,gumawa ng bagong listahan ng mga gagawin,"['gumawa', 'ng', 'bagong', 'listahan', 'ng', 'mga', 'gagawin']"
7017,tl-PH,train,gumawa ng listahan,"['gumawa', 'ng', 'listahan']"
7018,tl-PH,train,mangyaring gumawa ng bagong listahan,"['mangyaring', 'gumawa', 'ng', 'bagong', 'listahan']"
7019,tl-PH,train,ano ang aking nasa listahan,"['ano', 'ang', 'aking', 'nasa', 'listahan']"
7020,tl-PH,train,ilang mga kaganapan ang nasa aking listahan,"['ilang', 'mga', 'kaganapan', 'ang', 'nasa', 'aking', 'listahan']"
7021,tl-PH,train,alisin ang mga kaganapan sa aking listahan,"['alisin', 'ang', 'mga', 'kaganapan', 'sa', 'aking', 'listahan']"
7022,tl-PH,train,alisin ang aytem,"['alisin', 'ang', 'aytem']"
7023,tl-PH,train,ano ang nasa listahan ko,"['ano', 'ang', 'nasa', 'listahan', 'ko']"
7024,tl-PH,train,sabihin ano ang nasa listahan ko,"['sabihin', 'ano', 'ang', 'nasa', 'listahan', 'ko']"
7025,tl-PH,train,ilista ang aking listahan,"['ilista', 'ang', 'aking', 'listahan']"
7026,tl-PH,train,alisin ang tinapay sa listahan ng pamimili,"['alisin', 'ang', 'tinapay', 'sa', 'listahan', 'ng', 'pamimili']"
7027,tl-PH,train,tanggalin ang tinapay sa listahan ng pamimili,"['tanggalin', 'ang', 'tinapay', 'sa', 'listahan', 'ng', 'pamimili']"
7028,tl-PH,train,meron ba akong saging sa aking listahan ng pamimili,"['meron', 'ba', 'akong', 'saging', 'sa', 'aking', 'listahan', 'ng', 'pamimili']"
7029,tl-PH,train,tanggalin ang listahan na ginawa kahapon,"['tanggalin', 'ang', 'listahan', 'na', 'ginawa', 'kahapon']"
7030,tl-PH,train,kanselahin ang listahan,"['kanselahin', 'ang', 'listahan']"
7031,tl-PH,train,paalalahanan akong bumili ng hamon kapag nasa tindahan ako sa susunod,"['paalalahanan', 'akong', 'bumili', 'ng', 'hamon', 'kapag', 'nasa', 'tindahan', 'ako', 'sa', 'susunod']"
7032,tl-PH,train,burahin ang listahan,"['burahin', 'ang', 'listahan']"
7033,tl-PH,train,alisin ang mga listahan,"['alisin', 'ang', 'mga', 'listahan']"
7034,tl-PH,train,tanggalin ang aytem sa listahan,"['tanggalin', 'ang', 'aytem', 'sa', 'listahan']"
7035,tl-PH,train,alisin ang aytem sa listahan,"['alisin', 'ang', 'aytem', 'sa', 'listahan']"
7036,tl-PH,train,pumunta sa listahan at alisin ang aytem,"['pumunta', 'sa', 'listahan', 'at', 'alisin', 'ang', 'aytem']"
7037,tl-PH,train,mangyarung gumawa ng bagong listahan ng playlist,"['mangyarung', 'gumawa', 'ng', 'bagong', 'listahan', 'ng', 'playlist']"
7038,tl-PH,train,kailangan kong gumawa ng listahan ng dapat gawin para sa trabaho,"['kailangan', 'kong', 'gumawa', 'ng', 'listahan', 'ng', 'dapat', 'gawin', 'para', 'sa', 'trabaho']"
7039,tl-PH,train,mayroon ba akong anumang bagay sa listahan,"['mayroon', 'ba', 'akong', 'anumang', 'bagay', 'sa', 'listahan']"
7040,tl-PH,train,ginawa akong gwapong lalaki,"['ginawa', 'akong', 'gwapong', 'lalaki']"
7041,tl-PH,train,siguraduhing may tinapay sa listahan ng groseri,"['siguraduhing', 'may', 'tinapay', 'sa', 'listahan', 'ng', 'groseri']"
7042,tl-PH,train,mangyaring ilagay ang tinapay sa listahan ng groseri,"['mangyaring', 'ilagay', 'ang', 'tinapay', 'sa', 'listahan', 'ng', 'groseri']"
7043,tl-PH,train,sabihin ang lahat ng mga bagay para sa araw na ito,"['sabihin', 'ang', 'lahat', 'ng', 'mga', 'bagay', 'para', 'sa', 'araw', 'na', 'ito']"
7044,tl-PH,train,tingnan ang aking listahan na gagawin,"['tingnan', 'ang', 'aking', 'listahan', 'na', 'gagawin']"
7045,tl-PH,train,gumawa ng listahan ng lahat ng hanay ng damit na magagamit sa ralph at lauren,"['gumawa', 'ng', 'listahan', 'ng', 'lahat', 'ng', 'hanay', 'ng', 'damit', 'na', 'magagamit', 'sa', 'ralph', 'at', 'lauren']"
7046,tl-PH,train,ano ang mayroong sa aking musika na paborito ko mula ed sheeran,"['ano', 'ang', 'mayroong', 'sa', 'aking', 'musika', 'na', 'paborito', 'ko', 'mula', 'ed', 'sheeran']"
7047,tl-PH,train,ano ang listahan na magagamit na mga produktong pagkain,"['ano', 'ang', 'listahan', 'na', 'magagamit', 'na', 'mga', 'produktong', 'pagkain']"
7048,tl-PH,train,alisin ang listahan,"['alisin', 'ang', 'listahan']"
7049,tl-PH,train,gumwa ng listahan,"['gumwa', 'ng', 'listahan']"
7050,tl-PH,train,maghanda ng listahan,"['maghanda', 'ng', 'listahan']"
7051,tl-PH,train,huwag ipatugtog ang lumang listahan,"['huwag', 'ipatugtog', 'ang', 'lumang', 'listahan']"
7052,tl-PH,train,ano ang nasa aking listahan ng groseri,"['ano', 'ang', 'nasa', 'aking', 'listahan', 'ng', 'groseri']"
7053,tl-PH,train,alisin ang lamesa sa muwebles,"['alisin', 'ang', 'lamesa', 'sa', 'muwebles']"
7054,tl-PH,train,umpisahan ang bagong listahan,"['umpisahan', 'ang', 'bagong', 'listahan']"
7055,tl-PH,train,buksan mo ako ng bagong listahan,"['buksan', 'mo', 'ako', 'ng', 'bagong', 'listahan']"
7056,tl-PH,train,gustong kong gumawa ng bagong listahan,"['gustong', 'kong', 'gumawa', 'ng', 'bagong', 'listahan']"
7057,tl-PH,train,kailangan kong idagdagh ang pasta at gatas sa listahan ng groseri,"['kailangan', 'kong', 'idagdagh', 'ang', 'pasta', 'at', 'gatas', 'sa', 'listahan', 'ng', 'groseri']"
7058,tl-PH,train,ano ang mga listahan na meron ako,"['ano', 'ang', 'mga', 'listahan', 'na', 'meron', 'ako']"
7059,tl-PH,train,ibigay ang aking mga listahan,"['ibigay', 'ang', 'aking', 'mga', 'listahan']"
7060,tl-PH,train,alisin ang mga libro sa listahan,"['alisin', 'ang', 'mga', 'libro', 'sa', 'listahan']"
7061,tl-PH,train,ang aking mga listahan,"['ang', 'aking', 'mga', 'listahan']"
7062,tl-PH,train,mga listahan na mayroon ako,"['mga', 'listahan', 'na', 'mayroon', 'ako']"
7063,tl-PH,train,ipaalam sa akin kung ano ang natitira sa aking tanong,"['ipaalam', 'sa', 'akin', 'kung', 'ano', 'ang', 'natitira', 'sa', 'aking', 'tanong']"
7064,tl-PH,train,gusto kong gawin ang listahan na gagawin sa susunod na linggo,"['gusto', 'kong', 'gawin', 'ang', 'listahan', 'na', 'gagawin', 'sa', 'susunod', 'na', 'linggo']"
7065,tl-PH,train,kailangan kong gumawa ng listahan ng mga bayarin na dapat bayaran,"['kailangan', 'kong', 'gumawa', 'ng', 'listahan', 'ng', 'mga', 'bayarin', 'na', 'dapat', 'bayaran']"
7066,tl-PH,train,mangyaring ipakita sa akin ang mga listahan,"['mangyaring', 'ipakita', 'sa', 'akin', 'ang', 'mga', 'listahan']"
7067,tl-PH,train,ano ang mga listahan na nakatago,"['ano', 'ang', 'mga', 'listahan', 'na', 'nakatago']"
7068,tl-PH,train,alisin ang mansanas sa listahan,"['alisin', 'ang', 'mansanas', 'sa', 'listahan']"
7069,tl-PH,train,alisin mula sa playlist ang aking lumang ingles na listahan ng kanta,"['alisin', 'mula', 'sa', 'playlist', 'ang', 'aking', 'lumang', 'ingles', 'na', 'listahan', 'ng', 'kanta']"
7070,tl-PH,train,tanggalin mo yung kantang harana sa musika ko,"['tanggalin', 'mo', 'yung', 'kantang', 'harana', 'sa', 'musika', 'ko']"
7071,tl-PH,train,idagdag ang bagay sa listahan,"['idagdag', 'ang', 'bagay', 'sa', 'listahan']"
7072,tl-PH,train,idagdag sa listahan,"['idagdag', 'sa', 'listahan']"
7073,tl-PH,train,pwedeng basahin ang mga pangalan sa aking listahan nga mga paalala,"['pwedeng', 'basahin', 'ang', 'mga', 'pangalan', 'sa', 'aking', 'listahan', 'nga', 'mga', 'paalala']"
7074,tl-PH,train,ano ang gagawin ngayon,"['ano', 'ang', 'gagawin', 'ngayon']"
7075,tl-PH,train,gumawa ng bagong listahan para sa mga plano sa kaarawan,"['gumawa', 'ng', 'bagong', 'listahan', 'para', 'sa', 'mga', 'plano', 'sa', 'kaarawan']"
7076,tl-PH,train,gumawa ng bahong listahan ng groseri,"['gumawa', 'ng', 'bahong', 'listahan', 'ng', 'groseri']"
7077,tl-PH,train,gumawa ng listahan ng bakasyon,"['gumawa', 'ng', 'listahan', 'ng', 'bakasyon']"
7078,tl-PH,train,ipakita ang listahan,"['ipakita', 'ang', 'listahan']"
7079,tl-PH,train,pwedeng malaman ko kung ano ang listahan,"['pwedeng', 'malaman', 'ko', 'kung', 'ano', 'ang', 'listahan']"
7080,tl-PH,train,ilarawan ang iyong listahan,"['ilarawan', 'ang', 'iyong', 'listahan']"
7081,tl-PH,train,magsimula ng isang listahan ng mga pangalan ng aso,"['magsimula', 'ng', 'isang', 'listahan', 'ng', 'mga', 'pangalan', 'ng', 'aso']"
7082,tl-PH,train,magsimula ng baging listahan ng mga numero ng lottery,"['magsimula', 'ng', 'baging', 'listahan', 'ng', 'mga', 'numero', 'ng', 'lottery']"
7083,tl-PH,train,alisin ang listahan mula sa database,"['alisin', 'ang', 'listahan', 'mula', 'sa', 'database']"
7084,tl-PH,train,tanggalin ang listahan ng aso para sa akin,"['tanggalin', 'ang', 'listahan', 'ng', 'aso', 'para', 'sa', 'akin']"
7085,tl-PH,train,gusto kong magsimula ng bagong listahan,"['gusto', 'kong', 'magsimula', 'ng', 'bagong', 'listahan']"
7086,tl-PH,train,mangyaring magsimula ng bagong listahan,"['mangyaring', 'magsimula', 'ng', 'bagong', 'listahan']"
7087,tl-PH,train,olly ano ang nasa listahan ng gagawin ko para sa araw na ito,"['olly', 'ano', 'ang', 'nasa', 'listahan', 'ng', 'gagawin', 'ko', 'para', 'sa', 'araw', 'na', 'ito']"
7088,tl-PH,train,olly ano ang mga kailangang tapusin ko ngayon,"['olly', 'ano', 'ang', 'mga', 'kailangang', 'tapusin', 'ko', 'ngayon']"
7089,tl-PH,train,ano ang aking nasa listahan,"['ano', 'ang', 'aking', 'nasa', 'listahan']"
7090,tl-PH,train,ipakita ang aking listahan,"['ipakita', 'ang', 'aking', 'listahan']"
7091,tl-PH,train,maghanda ng bagong listahan,"['maghanda', 'ng', 'bagong', 'listahan']"
7092,tl-PH,train,umopisahan ang bagong listahan,"['umopisahan', 'ang', 'bagong', 'listahan']"
7093,tl-PH,train,ipakita ang bagong listahan,"['ipakita', 'ang', 'bagong', 'listahan']"
7094,tl-PH,train,magsimula ng bagong listahan para sa akin,"['magsimula', 'ng', 'bagong', 'listahan', 'para', 'sa', 'akin']"
7095,tl-PH,train,alisin ang gawain na listahan,"['alisin', 'ang', 'gawain', 'na', 'listahan']"
7096,tl-PH,train,alisin ang aking pinakabagong listahan,"['alisin', 'ang', 'aking', 'pinakabagong', 'listahan']"
7097,tl-PH,train,alisin ang listahan ng bilihin,"['alisin', 'ang', 'listahan', 'ng', 'bilihin']"
7098,tl-PH,train,alisin ang listahan ng transaksyon sa bangko,"['alisin', 'ang', 'listahan', 'ng', 'transaksyon', 'sa', 'bangko']"
7099,tl-PH,train,dyaba,['dyaba']
7100,tl-PH,train,ano ang nasa aking listahan ng pamimili ko,"['ano', 'ang', 'nasa', 'aking', 'listahan', 'ng', 'pamimili', 'ko']"
7101,tl-PH,train,may mga gawain ba ako ngayon,"['may', 'mga', 'gawain', 'ba', 'ako', 'ngayon']"
7102,tl-PH,train,alisin ang mike stein sa listahan ng mga koneksyon,"['alisin', 'ang', 'mike', 'stein', 'sa', 'listahan', 'ng', 'mga', 'koneksyon']"
7103,tl-PH,train,tanggalin si mike stein sa listahan ng mga kontak,"['tanggalin', 'si', 'mike', 'stein', 'sa', 'listahan', 'ng', 'mga', 'kontak']"
7104,tl-PH,train,linawin ang aking mga kaganapan sa paghahanap ng datos,"['linawin', 'ang', 'aking', 'mga', 'kaganapan', 'sa', 'paghahanap', 'ng', 'datos']"
7105,tl-PH,train,alisin ang bumili ng mga itlog sa listahan ng gawain,"['alisin', 'ang', 'bumili', 'ng', 'mga', 'itlog', 'sa', 'listahan', 'ng', 'gawain']"
