,locale,partition,utt,tokens
7825,ms-MY,train,tolong carikan restoran yang bagus di pusat bandar,"['tolong', 'carikan', 'restoran', 'yang', 'bagus', 'di', 'pusat', 'bandar']"
7826,ms-MY,train,saya tengah cari bar awak tahu tak yang mana yang bagus,"['saya', 'tengah', 'cari', 'bar', 'awak', 'tahu', 'tak', 'yang', 'mana', 'yang', 'bagus']"
7827,ms-MY,train,apa yang ada di sekeliling saya,"['apa', 'yang', 'ada', 'di', 'sekeliling', 'saya']"
7828,ms-MY,train,apa yang berlaku di kejiranan ini,"['apa', 'yang', 'berlaku', 'di', 'kejiranan', 'ini']"
7829,ms-MY,train,apa yang menarik di sekitar sini,"['apa', 'yang', 'menarik', 'di', 'sekitar', 'sini']"
7830,ms-MY,train,olly filem apa yang dimainkan berdekatan saya,"['olly', 'filem', 'apa', 'yang', 'dimainkan', 'berdekatan', 'saya']"
7831,ms-MY,train,beritahu saya wayang yang di main malam ini di golden screen cinema,"['beritahu', 'saya', 'wayang', 'yang', 'di', 'main', 'malam', 'ini', 'di', 'golden', 'screen', 'cinema']"
7832,ms-MY,train,masa filem malam ini,"['masa', 'filem', 'malam', 'ini']"
7833,ms-MY,train,cari restoran dakam lingkungan dalam sebatu,"['cari', 'restoran', 'dakam', 'lingkungan', 'dalam', 'sebatu']"
7834,ms-MY,train,senarai kedai di sunway,"['senarai', 'kedai', 'di', 'sunway']"
7835,ms-MY,train,alexa cari saya restoran kak jah,"['alexa', 'cari', 'saya', 'restoran', 'kak', 'jah']"
7836,ms-MY,train,alexa saya ingin tahu pasar raya terbaik di kawasan tempatan ini,"['alexa', 'saya', 'ingin', 'tahu', 'pasar', 'raya', 'terbaik', 'di', 'kawasan', 'tempatan', 'ini']"
7837,ms-MY,train,sila tunjukkan saya program larian yang terbaik di penang,"['sila', 'tunjukkan', 'saya', 'program', 'larian', 'yang', 'terbaik', 'di', 'penang']"
7838,ms-MY,train,alexa tunjukkan saya di mana saya boleh mencari hamburger,"['alexa', 'tunjukkan', 'saya', 'di', 'mana', 'saya', 'boleh', 'mencari', 'hamburger']"
7839,ms-MY,train,tunjukkan kat mana saya boleh cari hamburger,"['tunjukkan', 'kat', 'mana', 'saya', 'boleh', 'cari', 'hamburger']"
7840,ms-MY,train,saya nak tahu acara yang berlangsung di sini,"['saya', 'nak', 'tahu', 'acara', 'yang', 'berlangsung', 'di', 'sini']"
7841,ms-MY,train,sila kemas kini saya dengan senarai peristiwa yang berlaku di kawasan saya,"['sila', 'kemas', 'kini', 'saya', 'dengan', 'senarai', 'peristiwa', 'yang', 'berlaku', 'di', 'kawasan', 'saya']"
7842,ms-MY,train,adakah kedai makanan segera di selekoh buka hari ini,"['adakah', 'kedai', 'makanan', 'segera', 'di', 'selekoh', 'buka', 'hari', 'ini']"
7843,ms-MY,train,tunjukkan saya di mana restoran yang terdekat,"['tunjukkan', 'saya', 'di', 'mana', 'restoran', 'yang', 'terdekat']"
7844,ms-MY,train,olly tunjukkan saya kat mana restoran terdekat,"['olly', 'tunjukkan', 'saya', 'kat', 'mana', 'restoran', 'terdekat']"
7845,ms-MY,train,tunjukkan saya lokasi kedai itu,"['tunjukkan', 'saya', 'lokasi', 'kedai', 'itu']"
7846,ms-MY,train,pandukan saya ke restoran itu,"['pandukan', 'saya', 'ke', 'restoran', 'itu']"
7847,ms-MY,train,mana mana filem bagus,"['mana', 'mana', 'filem', 'bagus']"
7848,ms-MY,train,apakah filem yang ada di pawagam tempatan,"['apakah', 'filem', 'yang', 'ada', 'di', 'pawagam', 'tempatan']"
7849,ms-MY,train,bila acara kebudayaan tahunan yang akan datang,"['bila', 'acara', 'kebudayaan', 'tahunan', 'yang', 'akan', 'datang']"
7850,ms-MY,train,pasukan mana yang bermain hujung minggu ini,"['pasukan', 'mana', 'yang', 'bermain', 'hujung', 'minggu', 'ini']"
7851,ms-MY,train,adakah kedai ini bagus atau teruk,"['adakah', 'kedai', 'ini', 'bagus', 'atau', 'teruk']"
7852,ms-MY,train,tunjukkan panggung wayang yang terdekat,"['tunjukkan', 'panggung', 'wayang', 'yang', 'terdekat']"
7853,ms-MY,train,tunjukkan saya yang terbaik dalam kelas pawagam,"['tunjukkan', 'saya', 'yang', 'terbaik', 'dalam', 'kelas', 'pawagam']"
7854,ms-MY,train,acara terkini di bandar baru bangi,"['acara', 'terkini', 'di', 'bandar', 'baru', 'bangi']"
7855,ms-MY,train,apakah kedai kari yang paling popular di bandar,"['apakah', 'kedai', 'kari', 'yang', 'paling', 'popular', 'di', 'bandar']"
7856,ms-MY,train,restoran terbaik di kawasan tempatan,"['restoran', 'terbaik', 'di', 'kawasan', 'tempatan']"
7857,ms-MY,train,kedai terbaik di kawasan tempatan,"['kedai', 'terbaik', 'di', 'kawasan', 'tempatan']"
7858,ms-MY,train,apa yang terjadi kat melaka,"['apa', 'yang', 'terjadi', 'kat', 'melaka']"
7859,ms-MY,train,apa yang berlaku di georgetown hari ini,"['apa', 'yang', 'berlaku', 'di', 'georgetown', 'hari', 'ini']"
7860,ms-MY,train,sila beritahu saya peristiwa tempatan,"['sila', 'beritahu', 'saya', 'peristiwa', 'tempatan']"
7861,ms-MY,train,pasar berhampiran,"['pasar', 'berhampiran']"
7862,ms-MY,train,hoki,['hoki']
7863,ms-MY,train,apa filem metrowealth yang dimainkan di sekitar kuala lumpur,"['apa', 'filem', 'metrowealth', 'yang', 'dimainkan', 'di', 'sekitar', 'kuala', 'lumpur']"
7864,ms-MY,train,beritahu saya tentang filem metrowealth yang paling popular dimainkan di panggung wayang di bentong,"['beritahu', 'saya', 'tentang', 'filem', 'metrowealth', 'yang', 'paling', 'popular', 'dimainkan', 'di', 'panggung', 'wayang', 'di', 'bentong']"
7865,ms-MY,train,di manakah taman burung yang terdekat,"['di', 'manakah', 'taman', 'burung', 'yang', 'terdekat']"
7866,ms-MY,train,oochid bistro tutup pukul berapa hari ini,"['oochid', 'bistro', 'tutup', 'pukul', 'berapa', 'hari', 'ini']"
7867,ms-MY,train,buat tempahan untuk dua orang di tunas bistro,"['buat', 'tempahan', 'untuk', 'dua', 'orang', 'di', 'tunas', 'bistro']"
7868,ms-MY,train,masa siaran untuk wayang yang terdekat,"['masa', 'siaran', 'untuk', 'wayang', 'yang', 'terdekat']"
7869,ms-MY,train,apakah blokbuster terbesar minggu ini,"['apakah', 'blokbuster', 'terbesar', 'minggu', 'ini']"
7870,ms-MY,train,ada tak sebarang acara yang berlaku berhampiran,"['ada', 'tak', 'sebarang', 'acara', 'yang', 'berlaku', 'berhampiran']"
7871,ms-MY,train,olly macam mana filem wawa sempit yang baru itu,"['olly', 'macam', 'mana', 'filem', 'wawa', 'sempit', 'yang', 'baru', 'itu']"
7872,ms-MY,train,alexa adakah cicak man filem yang bagus,"['alexa', 'adakah', 'cicak', 'man', 'filem', 'yang', 'bagus']"
7873,ms-MY,train,adalah leftenan adnan filem yang bagus,"['adalah', 'leftenan', 'adnan', 'filem', 'yang', 'bagus']"
7874,ms-MY,train,olly berapa banyak bintang yang paskal terima di i. m. d. b.,"['olly', 'berapa', 'banyak', 'bintang', 'yang', 'paskal', 'terima', 'di', 'i.', 'm.', 'd.', 'b.']"
7875,ms-MY,train,tunjukkan masa,"['tunjukkan', 'masa']"
7876,ms-MY,train,tiket,['tiket']
7877,ms-MY,train,cari sebarang pesta buku akan datang sepanjang minggu depan di temerloh pahang,"['cari', 'sebarang', 'pesta', 'buku', 'akan', 'datang', 'sepanjang', 'minggu', 'depan', 'di', 'temerloh', 'pahang']"
7878,ms-MY,train,tolong senaraikan maklumat tentang pesta buku di setia alam minggu depan,"['tolong', 'senaraikan', 'maklumat', 'tentang', 'pesta', 'buku', 'di', 'setia', 'alam', 'minggu', 'depan']"
7879,ms-MY,train,olly filem apa yang ditayangkan pukul sembilan malam ini di golden screen cinema,"['olly', 'filem', 'apa', 'yang', 'ditayangkan', 'pukul', 'sembilan', 'malam', 'ini', 'di', 'golden', 'screen', 'cinema']"
7880,ms-MY,train,filem apa yang akan dimainkan di tanjung golden village cinema pukul sembilan malam ini,"['filem', 'apa', 'yang', 'akan', 'dimainkan', 'di', 'tanjung', 'golden', 'village', 'cinema', 'pukul', 'sembilan', 'malam', 'ini']"
7881,ms-MY,train,apa yang berlaku di subang jaya,"['apa', 'yang', 'berlaku', 'di', 'subang', 'jaya']"
7882,ms-MY,train,apa yang patut dilakukan di sini,"['apa', 'yang', 'patut', 'dilakukan', 'di', 'sini']"
7883,ms-MY,train,cadangkan restoran stik,"['cadangkan', 'restoran', 'stik']"
7884,ms-MY,train,mengesyorkan restoran dengan perbelanjaan sederhana,"['mengesyorkan', 'restoran', 'dengan', 'perbelanjaan', 'sederhana']"
7885,ms-MY,train,siri syorkan restoran dengan perbelanjaan sederhana,"['siri', 'syorkan', 'restoran', 'dengan', 'perbelanjaan', 'sederhana']"
7886,ms-MY,train,cadangkan konsert jom heboh dalam dua puluh batu dari kajang minggu ini,"['cadangkan', 'konsert', 'jom', 'heboh', 'dalam', 'dua', 'puluh', 'batu', 'dari', 'kajang', 'minggu', 'ini']"
7887,ms-MY,train,alexa syorkan peristiwa jomheboh dalam lingkungan dua puluh kilometer kuala lumpur minggu ini,"['alexa', 'syorkan', 'peristiwa', 'jomheboh', 'dalam', 'lingkungan', 'dua', 'puluh', 'kilometer', 'kuala', 'lumpur', 'minggu', 'ini']"
7888,ms-MY,train,cadangkan acara merasa wain hujung minggu ini di kajang,"['cadangkan', 'acara', 'merasa', 'wain', 'hujung', 'minggu', 'ini', 'di', 'kajang']"
7889,ms-MY,train,olly cadangkan acara merasa wain hujung minggu ini di kajang,"['olly', 'cadangkan', 'acara', 'merasa', 'wain', 'hujung', 'minggu', 'ini', 'di', 'kajang']"
7890,ms-MY,train,apakah peristiwa ini dipanggil yang berlaku di kawasan saya,"['apakah', 'peristiwa', 'ini', 'dipanggil', 'yang', 'berlaku', 'di', 'kawasan', 'saya']"
7891,ms-MY,train,acara apa yang berlangsung di kawasan saya,"['acara', 'apa', 'yang', 'berlangsung', 'di', 'kawasan', 'saya']"
7892,ms-MY,train,apakah nama peristiwa yang berlaku di kawasan saya,"['apakah', 'nama', 'peristiwa', 'yang', 'berlaku', 'di', 'kawasan', 'saya']"
7893,ms-MY,train,apa yang berlaku di kawasan itu,"['apa', 'yang', 'berlaku', 'di', 'kawasan', 'itu']"
7894,ms-MY,train,apa nak buat dekat ampang,"['apa', 'nak', 'buat', 'dekat', 'ampang']"
7895,ms-MY,train,permainan pembelajaran,"['permainan', 'pembelajaran']"
7896,ms-MY,train,kesedaran keselamatan,"['kesedaran', 'keselamatan']"
7897,ms-MY,train,apa acara yang berlangsung di setapak hujung minggu ini,"['apa', 'acara', 'yang', 'berlangsung', 'di', 'setapak', 'hujung', 'minggu', 'ini']"
7898,ms-MY,train,boleh awak beritahu saya senarai acara hujung minggu ini di subang jaya,"['boleh', 'awak', 'beritahu', 'saya', 'senarai', 'acara', 'hujung', 'minggu', 'ini', 'di', 'subang', 'jaya']"
7899,ms-MY,train,siri filem apa yang sedang dimainkan sekarang,"['siri', 'filem', 'apa', 'yang', 'sedang', 'dimainkan', 'sekarang']"
7900,ms-MY,train,filem apakah yang sedang dimainkan sekarang,"['filem', 'apakah', 'yang', 'sedang', 'dimainkan', 'sekarang']"
7901,ms-MY,train,apa yang anda cadang saya tonton hujung minggu ini,"['apa', 'yang', 'anda', 'cadang', 'saya', 'tonton', 'hujung', 'minggu', 'ini']"
7902,ms-MY,train,tunjukkan kedai makanan thai yang dekat dengan saya,"['tunjukkan', 'kedai', 'makanan', 'thai', 'yang', 'dekat', 'dengan', 'saya']"
7903,ms-MY,train,di mana saya boleh dapat burger yang sedap dalam jarak lima batu,"['di', 'mana', 'saya', 'boleh', 'dapat', 'burger', 'yang', 'sedap', 'dalam', 'jarak', 'lima', 'batu']"
7904,ms-MY,train,cari kedai runcit berdekatan yang ada bahagian organik,"['cari', 'kedai', 'runcit', 'berdekatan', 'yang', 'ada', 'bahagian', 'organik']"
7905,ms-MY,train,kat mana tempat terbaik untuk beli bekalan parti di bandar,"['kat', 'mana', 'tempat', 'terbaik', 'untuk', 'beli', 'bekalan', 'parti', 'di', 'bandar']"
7906,ms-MY,train,pasar tani buka ke di pasir puteh hujung minggu ini,"['pasar', 'tani', 'buka', 'ke', 'di', 'pasir', 'puteh', 'hujung', 'minggu', 'ini']"
7907,ms-MY,train,persembahan apa yang dimainakn di teater,"['persembahan', 'apa', 'yang', 'dimainakn', 'di', 'teater']"
7908,ms-MY,train,apa acara yang sedang berlaku di sekitar saya hari ini,"['apa', 'acara', 'yang', 'sedang', 'berlaku', 'di', 'sekitar', 'saya', 'hari', 'ini']"
7909,ms-MY,train,olly apa acara yang berlangsung di sekitar saya hari ini,"['olly', 'apa', 'acara', 'yang', 'berlangsung', 'di', 'sekitar', 'saya', 'hari', 'ini']"
7910,ms-MY,train,hari latihan,"['hari', 'latihan']"
7911,ms-MY,train,apakah peristiwa di kawasan saya,"['apakah', 'peristiwa', 'di', 'kawasan', 'saya']"
7912,ms-MY,train,acara apa di kawasan saya,"['acara', 'apa', 'di', 'kawasan', 'saya']"
7913,ms-MY,train,benda menyeronokkan untuk dibuat dekat dengan saya,"['benda', 'menyeronokkan', 'untuk', 'dibuat', 'dekat', 'dengan', 'saya']"
7914,ms-MY,train,apakah filem fiksyen sains yang baru,"['apakah', 'filem', 'fiksyen', 'sains', 'yang', 'baru']"
7915,ms-MY,train,filem apa yang lebih kurang macam remp it,"['filem', 'apa', 'yang', 'lebih', 'kurang', 'macam', 'remp', 'it']"
7916,ms-MY,train,saya memerlukan anak ayam yang baik untuk menyelak sebarang pemikiran,"['saya', 'memerlukan', 'anak', 'ayam', 'yang', 'baik', 'untuk', 'menyelak', 'sebarang', 'pemikiran']"
7917,ms-MY,train,di manakah piza terbaik di petaling street,"['di', 'manakah', 'piza', 'terbaik', 'di', 'petaling', 'street']"
7918,ms-MY,train,ada tak apa apa acara yang berlaku di perpustakaan minggu ini,"['ada', 'tak', 'apa', 'apa', 'acara', 'yang', 'berlaku', 'di', 'perpustakaan', 'minggu', 'ini']"
7919,ms-MY,train,kedai baju apa yang awak cadangkan di sini,"['kedai', 'baju', 'apa', 'yang', 'awak', 'cadangkan', 'di', 'sini']"
7920,ms-MY,train,di mana orang beli baju dekat sini,"['di', 'mana', 'orang', 'beli', 'baju', 'dekat', 'sini']"
7921,ms-MY,train,adakah pasar tani di kawasan itu pada hujung minggu ini,"['adakah', 'pasar', 'tani', 'di', 'kawasan', 'itu', 'pada', 'hujung', 'minggu', 'ini']"
7922,ms-MY,train,bolehkah kamu cari saya pasar malam di kawasan kejiranan ini,"['bolehkah', 'kamu', 'cari', 'saya', 'pasar', 'malam', 'di', 'kawasan', 'kejiranan', 'ini']"
7923,ms-MY,train,apa aktiviti bebas yang saya boleh lakukan hujung minggu ini,"['apa', 'aktiviti', 'bebas', 'yang', 'saya', 'boleh', 'lakukan', 'hujung', 'minggu', 'ini']"
7924,ms-MY,train,kat mana saya boleh membeli belah di kawasan ini,"['kat', 'mana', 'saya', 'boleh', 'membeli', 'belah', 'di', 'kawasan', 'ini']"
7925,ms-MY,train,olly di mana saya boleh pergi membeli belah di kawasan ini,"['olly', 'di', 'mana', 'saya', 'boleh', 'pergi', 'membeli', 'belah', 'di', 'kawasan', 'ini']"
7926,ms-MY,train,beritahu saya di mana saya boleh pergi membeli belah di kawasan ini,"['beritahu', 'saya', 'di', 'mana', 'saya', 'boleh', 'pergi', 'membeli', 'belah', 'di', 'kawasan', 'ini']"
7927,ms-MY,train,boleh kamu mengesyorkan kedai yang bagus di kawasan ini,"['boleh', 'kamu', 'mengesyorkan', 'kedai', 'yang', 'bagus', 'di', 'kawasan', 'ini']"
7928,ms-MY,train,filem apa yang dimainkan berdekatan,"['filem', 'apa', 'yang', 'dimainkan', 'berdekatan']"
7929,ms-MY,train,apakah yang sedang dimainkan di suria f. m.,"['apakah', 'yang', 'sedang', 'dimainkan', 'di', 'suria', 'f.', 'm.']"
7930,ms-MY,train,beritahu saya kat mana kawasan membeli belah tempatan,"['beritahu', 'saya', 'kat', 'mana', 'kawasan', 'membeli', 'belah', 'tempatan']"
7931,ms-MY,train,olly beritahu saya di manakah pusat beli belah tempatan,"['olly', 'beritahu', 'saya', 'di', 'manakah', 'pusat', 'beli', 'belah', 'tempatan']"
7932,ms-MY,train,di mana saya boleh membeli belah sebagai pelancong tempatan,"['di', 'mana', 'saya', 'boleh', 'membeli', 'belah', 'sebagai', 'pelancong', 'tempatan']"
7933,ms-MY,train,di mana saya boleh beli belah sebagai pelancong tempatan olly,"['di', 'mana', 'saya', 'boleh', 'beli', 'belah', 'sebagai', 'pelancong', 'tempatan', 'olly']"
7934,ms-MY,train,syorkan beberapa kedai tempatan kepada saya,"['syorkan', 'beberapa', 'kedai', 'tempatan', 'kepada', 'saya']"
7935,ms-MY,train,cari kedai yang jual bir,"['cari', 'kedai', 'yang', 'jual', 'bir']"
7936,ms-MY,train,siri nama kedai dalam radius sepuluh batu dengan muzik,"['siri', 'nama', 'kedai', 'dalam', 'radius', 'sepuluh', 'batu', 'dengan', 'muzik']"
7937,ms-MY,train,nama kedai dalam radius sepuluh batu dengan muzik,"['nama', 'kedai', 'dalam', 'radius', 'sepuluh', 'batu', 'dengan', 'muzik']"
7938,ms-MY,train,ulasan terbaik restoran di sentul,"['ulasan', 'terbaik', 'restoran', 'di', 'sentul']"
7939,ms-MY,train,makanan bidayuh yang ada di sekitar saya,"['makanan', 'bidayuh', 'yang', 'ada', 'di', 'sekitar', 'saya']"
7940,ms-MY,train,apa yang boleh saya lakukan malam ini di bandar,"['apa', 'yang', 'boleh', 'saya', 'lakukan', 'malam', 'ini', 'di', 'bandar']"
7941,ms-MY,train,apakah tempat makan yang bagus di sekitar tengah bandar kuala lumpur,"['apakah', 'tempat', 'makan', 'yang', 'bagus', 'di', 'sekitar', 'tengah', 'bandar', 'kuala', 'lumpur']"
7942,ms-MY,train,di mana saya boleh membeli peralatan sukan berdekatan saya,"['di', 'mana', 'saya', 'boleh', 'membeli', 'peralatan', 'sukan', 'berdekatan', 'saya']"
7943,ms-MY,train,carikan saya stesen minyak yang terdekat,"['carikan', 'saya', 'stesen', 'minyak', 'yang', 'terdekat']"
7944,ms-MY,train,olly kat mana taman berdekatan yang saya boleh pergi berlari,"['olly', 'kat', 'mana', 'taman', 'berdekatan', 'yang', 'saya', 'boleh', 'pergi', 'berlari']"
7945,ms-MY,train,adakah terdapat kedai fotostat di sekitar sini,"['adakah', 'terdapat', 'kedai', 'fotostat', 'di', 'sekitar', 'sini']"
7946,ms-MY,train,ada kedai kanu tak di sekitar sini olly,"['ada', 'kedai', 'kanu', 'tak', 'di', 'sekitar', 'sini', 'olly']"
7947,ms-MY,train,apakah restoran yang bagus berdekatan,"['apakah', 'restoran', 'yang', 'bagus', 'berdekatan']"
7948,ms-MY,train,terdapat mana mana pusat membeli belah berhampiran,"['terdapat', 'mana', 'mana', 'pusat', 'membeli', 'belah', 'berhampiran']"
7949,ms-MY,train,tunjukkan saya beberapa restoran vegan yang berdekatan,"['tunjukkan', 'saya', 'beberapa', 'restoran', 'vegan', 'yang', 'berdekatan']"
7950,ms-MY,train,apa yang patut saya lakukan hujung minggu ini,"['apa', 'yang', 'patut', 'saya', 'lakukan', 'hujung', 'minggu', 'ini']"
7951,ms-MY,train,di mana saya patut pergi hujung minggu ini,"['di', 'mana', 'saya', 'patut', 'pergi', 'hujung', 'minggu', 'ini']"
7952,ms-MY,train,kumpulan apa yang buat pertunjukan di bandar hujung minggu ini,"['kumpulan', 'apa', 'yang', 'buat', 'pertunjukan', 'di', 'bandar', 'hujung', 'minggu', 'ini']"
7953,ms-MY,train,siri namakan saya beberapa peristiwa semasa di tasik titiwangsa,"['siri', 'namakan', 'saya', 'beberapa', 'peristiwa', 'semasa', 'di', 'tasik', 'titiwangsa']"
7954,ms-MY,train,beritahu saya dengan beberapa peristiwa menarik di kawasan georgetown,"['beritahu', 'saya', 'dengan', 'beberapa', 'peristiwa', 'menarik', 'di', 'kawasan', 'georgetown']"
7955,ms-MY,train,perkara menyeronokan untuk dilakukan hari ini,"['perkara', 'menyeronokan', 'untuk', 'dilakukan', 'hari', 'ini']"
7956,ms-MY,train,apakah peristiwa yang berlaku hari ini,"['apakah', 'peristiwa', 'yang', 'berlaku', 'hari', 'ini']"
7957,ms-MY,train,apakah masa tayangan duyung di pawagam berdekatan,"['apakah', 'masa', 'tayangan', 'duyung', 'di', 'pawagam', 'berdekatan']"
7958,ms-MY,train,apa yang berlaku hari ini di semenyih,"['apa', 'yang', 'berlaku', 'hari', 'ini', 'di', 'semenyih']"
7959,ms-MY,train,apa yang perlu dilakukan hari ini di kuala lumpur,"['apa', 'yang', 'perlu', 'dilakukan', 'hari', 'ini', 'di', 'kuala', 'lumpur']"
7960,ms-MY,train,acara apa yang berlangsung di semenyih hari ini,"['acara', 'apa', 'yang', 'berlangsung', 'di', 'semenyih', 'hari', 'ini']"
7961,ms-MY,train,tolong cadangkan satu filem,"['tolong', 'cadangkan', 'satu', 'filem']"
7962,ms-MY,train,olly tolong cadangkan satu filem,"['olly', 'tolong', 'cadangkan', 'satu', 'filem']"
7963,ms-MY,train,apa acara tempatan,"['apa', 'acara', 'tempatan']"
7964,ms-MY,train,olly,['olly']
7965,ms-MY,train,apakah restoran arab yang terdekat di rawang,"['apakah', 'restoran', 'arab', 'yang', 'terdekat', 'di', 'rawang']"
7966,ms-MY,train,cari saya kelab malam di kuala lumpur yang dibuka sehingga dua pagi,"['cari', 'saya', 'kelab', 'malam', 'di', 'kuala', 'lumpur', 'yang', 'dibuka', 'sehingga', 'dua', 'pagi']"
7967,ms-MY,train,adakah konsert hujung minggu ini di bangi,"['adakah', 'konsert', 'hujung', 'minggu', 'ini', 'di', 'bangi']"
7968,ms-MY,train,carikan zoo atau taman haiwan di cherating yang buka pada hujung minggu ini,"['carikan', 'zoo', 'atau', 'taman', 'haiwan', 'di', 'cherating', 'yang', 'buka', 'pada', 'hujung', 'minggu', 'ini']"
7969,ms-MY,train,siri cari saya zoo atau taman haiwan di kuala lumpur yang dibuka hujung minggu ini,"['siri', 'cari', 'saya', 'zoo', 'atau', 'taman', 'haiwan', 'di', 'kuala', 'lumpur', 'yang', 'dibuka', 'hujung', 'minggu', 'ini']"
7970,ms-MY,train,apa filem terkini yang dimainkan di kawasan saya,"['apa', 'filem', 'terkini', 'yang', 'dimainkan', 'di', 'kawasan', 'saya']"
7971,ms-MY,train,awak ada cadangan apa apa wayang yang sedang dimainkan di kawasan saya tak,"['awak', 'ada', 'cadangan', 'apa', 'apa', 'wayang', 'yang', 'sedang', 'dimainkan', 'di', 'kawasan', 'saya', 'tak']"
7972,ms-MY,train,awak syorkan tak sebarang filem yang sedang dimainkan di kawasan saya,"['awak', 'syorkan', 'tak', 'sebarang', 'filem', 'yang', 'sedang', 'dimainkan', 'di', 'kawasan', 'saya']"
7973,ms-MY,train,ada sebarang konsert ke minggu ini,"['ada', 'sebarang', 'konsert', 'ke', 'minggu', 'ini']"
7974,ms-MY,train,olly cadangkan acara yang berlaku di kawasan saya,"['olly', 'cadangkan', 'acara', 'yang', 'berlaku', 'di', 'kawasan', 'saya']"
7975,ms-MY,train,mengesyorkan peristiwa yang berlaku di kawasan saya,"['mengesyorkan', 'peristiwa', 'yang', 'berlaku', 'di', 'kawasan', 'saya']"
7976,ms-MY,train,peristiwa mana yang patut saya hadiri di kawasan saya,"['peristiwa', 'mana', 'yang', 'patut', 'saya', 'hadiri', 'di', 'kawasan', 'saya']"
7977,ms-MY,train,apa saya nak buat di petaling jaya,"['apa', 'saya', 'nak', 'buat', 'di', 'petaling', 'jaya']"
7978,ms-MY,train,kedai apa yang tutup lambat di kuala lumpur,"['kedai', 'apa', 'yang', 'tutup', 'lambat', 'di', 'kuala', 'lumpur']"
7979,ms-MY,train,kedai apa yang dibuka sampai lewat malam di cheras olly,"['kedai', 'apa', 'yang', 'dibuka', 'sampai', 'lewat', 'malam', 'di', 'cheras', 'olly']"
7980,ms-MY,train,apa yang berlaku malam ini di setapak,"['apa', 'yang', 'berlaku', 'malam', 'ini', 'di', 'setapak']"
7981,ms-MY,train,di mana saya harus pergi untuk makan malam di kuala lumpur malam ini,"['di', 'mana', 'saya', 'harus', 'pergi', 'untuk', 'makan', 'malam', 'di', 'kuala', 'lumpur', 'malam', 'ini']"
7982,ms-MY,train,apakah restoran kedai terbaik di sekitar angel,"['apakah', 'restoran', 'kedai', 'terbaik', 'di', 'sekitar', 'angel']"
7983,ms-MY,train,syorkan saya beberapa kedai untuk membeli belah di wangsa maju,"['syorkan', 'saya', 'beberapa', 'kedai', 'untuk', 'membeli', 'belah', 'di', 'wangsa', 'maju']"
7984,ms-MY,train,apa yang berlaku di bandar malam ini,"['apa', 'yang', 'berlaku', 'di', 'bandar', 'malam', 'ini']"
7985,ms-MY,train,acara apa yang sedang berlaku di sekitar saya,"['acara', 'apa', 'yang', 'sedang', 'berlaku', 'di', 'sekitar', 'saya']"
7986,ms-MY,train,ada tak apa apa acara berlaku di bandar,"['ada', 'tak', 'apa', 'apa', 'acara', 'berlaku', 'di', 'bandar']"
7987,ms-MY,train,ada sebarang acara berlangsung hujung minggu ini,"['ada', 'sebarang', 'acara', 'berlangsung', 'hujung', 'minggu', 'ini']"
7988,ms-MY,train,boleh kamu beritahu saya tentang mana mana peristiwa tempatan yang akan datang,"['boleh', 'kamu', 'beritahu', 'saya', 'tentang', 'mana', 'mana', 'peristiwa', 'tempatan', 'yang', 'akan', 'datang']"
7989,ms-MY,train,acara tempatan,"['acara', 'tempatan']"
7990,ms-MY,train,perkara yang perlu dilakukan di kawasan saya,"['perkara', 'yang', 'perlu', 'dilakukan', 'di', 'kawasan', 'saya']"
7991,ms-MY,train,adakah apa apa berlaku di bandar hujung minggu ini,"['adakah', 'apa', 'apa', 'berlaku', 'di', 'bandar', 'hujung', 'minggu', 'ini']"
7992,ms-MY,train,mana mana perayaan di bandar pada masa ini atau pada minggu akan datang,"['mana', 'mana', 'perayaan', 'di', 'bandar', 'pada', 'masa', 'ini', 'atau', 'pada', 'minggu', 'akan', 'datang']"
7993,ms-MY,train,mainkan semua filem yang saya akan suka,"['mainkan', 'semua', 'filem', 'yang', 'saya', 'akan', 'suka']"
7994,ms-MY,train,kedai tempatan,"['kedai', 'tempatan']"
7995,ms-MY,train,cari kedai tempatan,"['cari', 'kedai', 'tempatan']"
7996,ms-MY,train,olly apakah perkara menyeronokkan yang boleh saya lakukan di sini,"['olly', 'apakah', 'perkara', 'menyeronokkan', 'yang', 'boleh', 'saya', 'lakukan', 'di', 'sini']"
7997,ms-MY,train,siri apakah beberapa peristiwa akan datang yang mungkin saya ingin pergi,"['siri', 'apakah', 'beberapa', 'peristiwa', 'akan', 'datang', 'yang', 'mungkin', 'saya', 'ingin', 'pergi']"
7998,ms-MY,train,beritahu saya tentang acara hebat yang berlaku di sini,"['beritahu', 'saya', 'tentang', 'acara', 'hebat', 'yang', 'berlaku', 'di', 'sini']"
7999,ms-MY,train,olly beritahu saya tentang acara bagus yang berlangsung di sini,"['olly', 'beritahu', 'saya', 'tentang', 'acara', 'bagus', 'yang', 'berlangsung', 'di', 'sini']"
8000,ms-MY,train,ada sebarang acara di pusat bandar ke hujung minggu ini,"['ada', 'sebarang', 'acara', 'di', 'pusat', 'bandar', 'ke', 'hujung', 'minggu', 'ini']"
8001,ms-MY,train,apa tempat makan terbaik berdekatan sini,"['apa', 'tempat', 'makan', 'terbaik', 'berdekatan', 'sini']"
