,locale,partition,utt,tokens
7969,sq-AL,train,olly më gjej një kopësht zoologjik në tiranë që është hapur këtë fundjavë,"['olly', 'më', 'gjej', 'një', 'kopësht', 'zoologjik', 'në', 'tiranë', 'që', 'është', 'hapur', 'këtë', 'fundjavë']"
7970,sq-AL,train,cilat janë filmat aktualë që po jepen në zonën time,"['cilat', 'janë', 'filmat', 'aktualë', 'që', 'po', 'jepen', 'në', 'zonën', 'time']"
7971,sq-AL,train,a rekomandon ndonjë film që po shfaqet aktualisht në zonën time,"['a', 'rekomandon', 'ndonjë', 'film', 'që', 'po', 'shfaqet', 'aktualisht', 'në', 'zonën', 'time']"
7972,sq-AL,train,rekomandon ndonjë film që po jepet aktualisht në zonën time,"['rekomandon', 'ndonjë', 'film', 'që', 'po', 'jepet', 'aktualisht', 'në', 'zonën', 'time']"
7973,sq-AL,train,a ka koncerte këtë javë,"['a', 'ka', 'koncerte', 'këtë', 'javë']"
7974,sq-AL,train,brisilda rekomando një ngjarje që po zhvillohet në zonën time,"['brisilda', 'rekomando', 'një', 'ngjarje', 'që', 'po', 'zhvillohet', 'në', 'zonën', 'time']"
7975,sq-AL,train,rekomando një event që zhvillohet në zonën time,"['rekomando', 'një', 'event', 'që', 'zhvillohet', 'në', 'zonën', 'time']"
7976,sq-AL,train,në cilën ngjarje duhet të marr pjesë në zonën time,"['në', 'cilën', 'ngjarje', 'duhet', 'të', 'marr', 'pjesë', 'në', 'zonën', 'time']"
7977,sq-AL,train,çfarë duhet të bëj në durrës,"['çfarë', 'duhet', 'të', 'bëj', 'në', 'durrës']"
7978,sq-AL,train,çfarë është hapur deri vonë në tiranë,"['çfarë', 'është', 'hapur', 'deri', 'vonë', 'në', 'tiranë']"
7979,sq-AL,train,çfarë është hapur deri vonë në tiranë olly,"['çfarë', 'është', 'hapur', 'deri', 'vonë', 'në', 'tiranë', 'olly']"
7980,sq-AL,train,çfarë po ndodh sonte në durrës,"['çfarë', 'po', 'ndodh', 'sonte', 'në', 'durrës']"
7981,sq-AL,train,ku duhet të shkoj për darkë në lushnjë sonte,"['ku', 'duhet', 'të', 'shkoj', 'për', 'darkë', 'në', 'lushnjë', 'sonte']"
7982,sq-AL,train,cili është dyqani më i mirë përreth durrësit,"['cili', 'është', 'dyqani', 'më', 'i', 'mirë', 'përreth', 'durrësit']"
7983,sq-AL,train,më rekomando disa dyqane për të bërë pazar në shkodër,"['më', 'rekomando', 'disa', 'dyqane', 'për', 'të', 'bërë', 'pazar', 'në', 'shkodër']"
7984,sq-AL,train,çfarë po ndodh në qytet sonte,"['çfarë', 'po', 'ndodh', 'në', 'qytet', 'sonte']"
7985,sq-AL,train,çfarë ngjarjesh po ndodhin afër meje,"['çfarë', 'ngjarjesh', 'po', 'ndodhin', 'afër', 'meje']"
7986,sq-AL,train,a ka ndonjë ngjarje që po zhvillohet në qytet,"['a', 'ka', 'ndonjë', 'ngjarje', 'që', 'po', 'zhvillohet', 'në', 'qytet']"
7987,sq-AL,train,a ka ndonjë event që do zhvillohet këtë fundjavë,"['a', 'ka', 'ndonjë', 'event', 'që', 'do', 'zhvillohet', 'këtë', 'fundjavë']"
7988,sq-AL,train,a mund të më tregosh për ndonjë ngjarje lokale që do ndodhë së shpejti,"['a', 'mund', 'të', 'më', 'tregosh', 'për', 'ndonjë', 'ngjarje', 'lokale', 'që', 'do', 'ndodhë', 'së', 'shpejti']"
7989,sq-AL,train,ngjarjet vendase,"['ngjarjet', 'vendase']"
7990,sq-AL,train,gjëra për të bërë në zonën time,"['gjëra', 'për', 'të', 'bërë', 'në', 'zonën', 'time']"
7991,sq-AL,train,a ka ndonjë gjë që po ndodh në qytet këtë fundjavë,"['a', 'ka', 'ndonjë', 'gjë', 'që', 'po', 'ndodh', 'në', 'qytet', 'këtë', 'fundjavë']"
7992,sq-AL,train,ndonjë festival në qytet në këtë kohë ose në javën e ardhshme,"['ndonjë', 'festival', 'në', 'qytet', 'në', 'këtë', 'kohë', 'ose', 'në', 'javën', 'e', 'ardhshme']"
7993,sq-AL,train,luaj një film që do ta pëlqeja,"['luaj', 'një', 'film', 'që', 'do', 'ta', 'pëlqeja']"
7994,sq-AL,train,dyqanet vendase,"['dyqanet', 'vendase']"
7995,sq-AL,train,gjej dyqanet lokale,"['gjej', 'dyqanet', 'lokale']"
7996,sq-AL,train,brisilda çfarë gjërash argëtuese mund të bëj këtu përreth,"['brisilda', 'çfarë', 'gjërash', 'argëtuese', 'mund', 'të', 'bëj', 'këtu', 'përreth']"
7997,sq-AL,train,brisilda në cilat ngjarje të ardhshme do mund të dua të shkoj,"['brisilda', 'në', 'cilat', 'ngjarje', 'të', 'ardhshme', 'do', 'mund', 'të', 'dua', 'të', 'shkoj']"
7998,sq-AL,train,më trego për disa ngjarje interesante që zhvillohen këtu,"['më', 'trego', 'për', 'disa', 'ngjarje', 'interesante', 'që', 'zhvillohen', 'këtu']"
7999,sq-AL,train,brisilda më thuaj disa ngjarje të lezetshme që ndodhin këtu,"['brisilda', 'më', 'thuaj', 'disa', 'ngjarje', 'të', 'lezetshme', 'që', 'ndodhin', 'këtu']"
8000,sq-AL,train,a ka ndonjë ngjarje që do zhvillohet në qendër të qytetit këtë fundjavë,"['a', 'ka', 'ndonjë', 'ngjarje', 'që', 'do', 'zhvillohet', 'në', 'qendër', 'të', 'qytetit', 'këtë', 'fundjavë']"
8001,sq-AL,train,cili është vendi më i mirë për të ngrënë këtu afër,"['cili', 'është', 'vendi', 'më', 'i', 'mirë', 'për', 'të', 'ngrënë', 'këtu', 'afër']"
8002,sq-AL,train,më duhet diçka argëtuese për të bërë këtë fundjavë afër mund të më japësh ide,"['më', 'duhet', 'diçka', 'argëtuese', 'për', 'të', 'bërë', 'këtë', 'fundjavë', 'afër', 'mund', 'të', 'më', 'japësh', 'ide']"
8003,sq-AL,train,cilat filme do jepen këtë javë,"['cilat', 'filme', 'do', 'jepen', 'këtë', 'javë']"
8004,sq-AL,train,a mund të më thuash se cili film ka kritikat më të mira,"['a', 'mund', 'të', 'më', 'thuash', 'se', 'cili', 'film', 'ka', 'kritikat', 'më', 'të', 'mira']"
8005,sq-AL,train,a ka ndonjë festival këtë fundjavë,"['a', 'ka', 'ndonjë', 'festival', 'këtë', 'fundjavë']"
8006,sq-AL,train,të lutem kërko dyqanet e veshjeve afër meje,"['të', 'lutem', 'kërko', 'dyqanet', 'e', 'veshjeve', 'afër', 'meje']"
8007,sq-AL,train,të lutem gjej dyqanin më të dëgjuar në zonë,"['të', 'lutem', 'gjej', 'dyqanin', 'më', 'të', 'dëgjuar', 'në', 'zonë']"
8008,sq-AL,train,më trego disa kafene afër periferisë së kavajës,"['më', 'trego', 'disa', 'kafene', 'afër', 'periferisë', 'së', 'kavajës']"
8009,sq-AL,train,po kërkoj pica me çmime të arsyeshme në golem,"['po', 'kërkoj', 'pica', 'me', 'çmime', 'të', 'arsyeshme', 'në', 'golem']"
8010,sq-AL,train,a mund të më thuash disa restorante sushi të shtrenjta në sarandë,"['a', 'mund', 'të', 'më', 'thuash', 'disa', 'restorante', 'sushi', 'të', 'shtrenjta', 'në', 'sarandë']"
8011,sq-AL,train,çfarë ngjarjesh po zhvillohen në durrës,"['çfarë', 'ngjarjesh', 'po', 'zhvillohen', 'në', 'durrës']"
8012,sq-AL,train,cilat filma të rinj janë të mirë,"['cilat', 'filma', 'të', 'rinj', 'janë', 'të', 'mirë']"
8013,sq-AL,train,a mund të sugjerosh një dramë të mirë për të shikuar,"['a', 'mund', 'të', 'sugjerosh', 'një', 'dramë', 'të', 'mirë', 'për', 'të', 'shikuar']"
8014,sq-AL,train,a ka ndonjë farmaci këtu afër,"['a', 'ka', 'ndonjë', 'farmaci', 'këtu', 'afër']"
8015,sq-AL,train,çfarë ka këtë fundjavë në zonën time,"['çfarë', 'ka', 'këtë', 'fundjavë', 'në', 'zonën', 'time']"
8016,sq-AL,train,të lutem më trego një listë me opsione argëtimi në zonën time,"['të', 'lutem', 'më', 'trego', 'një', 'listë', 'me', 'opsione', 'argëtimi', 'në', 'zonën', 'time']"
8017,sq-AL,train,ej brisilda listo dyqanet vendase për mua,"['ej', 'brisilda', 'listo', 'dyqanet', 'vendase', 'për', 'mua']"
8018,sq-AL,train,çkemi olly më thuaj me cilat dyqane jam afër,"['çkemi', 'olly', 'më', 'thuaj', 'me', 'cilat', 'dyqane', 'jam', 'afër']"
8019,sq-AL,train,çkemi siri më jep një listë të dyqaneve afër meje,"['çkemi', 'siri', 'më', 'jep', 'një', 'listë', 'të', 'dyqaneve', 'afër', 'meje']"
8020,sq-AL,train,çfarë restorantesh janë hapur afër meje,"['çfarë', 'restorantesh', 'janë', 'hapur', 'afër', 'meje']"
8021,sq-AL,train,dua të gjej ushqim kinez afër meje,"['dua', 'të', 'gjej', 'ushqim', 'kinez', 'afër', 'meje']"
8022,sq-AL,train,cilat restorante përreth kanë vlerësime të mira,"['cilat', 'restorante', 'përreth', 'kanë', 'vlerësime', 'të', 'mira']"
8023,sq-AL,train,ku është libraria më e afërt,"['ku', 'është', 'libraria', 'më', 'e', 'afërt']"
8024,sq-AL,train,më sugjero një vend të mirë për të ngrënë,"['më', 'sugjero', 'një', 'vend', 'të', 'mirë', 'për', 'të', 'ngrënë']"
8025,sq-AL,train,brisilda cilat janë disa nga restorantet me vlerësimet më të larta në këtë zonë,"['brisilda', 'cilat', 'janë', 'disa', 'nga', 'restorantet', 'me', 'vlerësimet', 'më', 'të', 'larta', 'në', 'këtë', 'zonë']"
8026,sq-AL,train,cilat janë disa restorante me vlerësim të lartë në këtë zonë,"['cilat', 'janë', 'disa', 'restorante', 'me', 'vlerësim', 'të', 'lartë', 'në', 'këtë', 'zonë']"
8027,sq-AL,train,çfarë filmash po jepen afër meje,"['çfarë', 'filmash', 'po', 'jepen', 'afër', 'meje']"
8028,sq-AL,train,brisilda cilat filma po luhen afër meje,"['brisilda', 'cilat', 'filma', 'po', 'luhen', 'afër', 'meje']"
8029,sq-AL,train,cilat filma po luhen afër brisilda,"['cilat', 'filma', 'po', 'luhen', 'afër', 'brisilda']"
8030,sq-AL,train,më trego kohën e filmave,"['më', 'trego', 'kohën', 'e', 'filmave']"
8031,sq-AL,train,ku mund të bëj pazar këtu afër,"['ku', 'mund', 'të', 'bëj', 'pazar', 'këtu', 'afër']"
8032,sq-AL,train,cilat bare janë afër meje,"['cilat', 'bare', 'janë', 'afër', 'meje']"
8033,sq-AL,train,brisilda ku është bari më i afërt,"['brisilda', 'ku', 'është', 'bari', 'më', 'i', 'afërt']"
8034,sq-AL,train,ku është bari më i afërt,"['ku', 'është', 'bari', 'më', 'i', 'afërt']"
8035,sq-AL,train,kur mbyllet bari më i afërt,"['kur', 'mbyllet', 'bari', 'më', 'i', 'afërt']"
8036,sq-AL,train,ku është ndonjë restorant i mirë,"['ku', 'është', 'ndonjë', 'restorant', 'i', 'mirë']"
8037,sq-AL,train,ku ka një pab fantastik,"['ku', 'ka', 'një', 'pab', 'fantastik']"
8038,sq-AL,train,cilat ngjarje zhvillohen në zonë,"['cilat', 'ngjarje', 'zhvillohen', 'në', 'zonë']"
8039,sq-AL,train,ndonjë gjë unike për të bërë sot në qytet,"['ndonjë', 'gjë', 'unike', 'për', 'të', 'bërë', 'sot', 'në', 'qytet']"
8040,sq-AL,train,cili është dyqani më i mirë i picave aty afër,"['cili', 'është', 'dyqani', 'më', 'i', 'mirë', 'i', 'picave', 'aty', 'afër']"
8041,sq-AL,train,cili restorant është hapur pas mesnatës,"['cili', 'restorant', 'është', 'hapur', 'pas', 'mesnatës']"
8042,sq-AL,train,më trego ndonjë panair lokal që po zhvillohet,"['më', 'trego', 'ndonjë', 'panair', 'lokal', 'që', 'po', 'zhvillohet']"
8043,sq-AL,train,a ka ndonjë ngjarje speciale në qytetin tim,"['a', 'ka', 'ndonjë', 'ngjarje', 'speciale', 'në', 'qytetin', 'tim']"
8044,sq-AL,train,cilat dyqane mund të gjej në tiranë,"['cilat', 'dyqane', 'mund', 'të', 'gjej', 'në', 'tiranë']"
8045,sq-AL,train,më trego të gjitha dyqanet që mund të gjej në milan,"['më', 'trego', 'të', 'gjitha', 'dyqanet', 'që', 'mund', 'të', 'gjej', 'në', 'milan']"
8046,sq-AL,train,ngjarjet afër meje,"['ngjarjet', 'afër', 'meje']"
8047,sq-AL,train,a ka ndonjë event që po ndodh në tiranë,"['a', 'ka', 'ndonjë', 'event', 'që', 'po', 'ndodh', 'në', 'tiranë']"
8048,sq-AL,train,te cila ngjarje mund të marr pjesë në durrës tani,"['te', 'cila', 'ngjarje', 'mund', 'të', 'marr', 'pjesë', 'në', 'durrës', 'tani']"
8049,sq-AL,train,brisilda cilat filma po jepen në milenium,"['brisilda', 'cilat', 'filma', 'po', 'jepen', 'në', 'milenium']"
8050,sq-AL,train,brisilda rekomando një komedi romantike në zonën time,"['brisilda', 'rekomando', 'një', 'komedi', 'romantike', 'në', 'zonën', 'time']"
8051,sq-AL,train,brisilda çfarë po luhet në teatrin kombëtar,"['brisilda', 'çfarë', 'po', 'luhet', 'në', 'teatrin', 'kombëtar']"
8052,sq-AL,train,çfarë duhet të shoh këtë fundjavë,"['çfarë', 'duhet', 'të', 'shoh', 'këtë', 'fundjavë']"
8053,sq-AL,train,brisilda çfarë duhet të shoh këtë fundjavë,"['brisilda', 'çfarë', 'duhet', 'të', 'shoh', 'këtë', 'fundjavë']"
8054,sq-AL,train,cili është një film i mirë që po jepet tani,"['cili', 'është', 'një', 'film', 'i', 'mirë', 'që', 'po', 'jepet', 'tani']"
8055,sq-AL,train,brisilda cili është një film i mirë që ka dalë tani,"['brisilda', 'cili', 'është', 'një', 'film', 'i', 'mirë', 'që', 'ka', 'dalë', 'tani']"
8056,sq-AL,train,më trego cilat dyqane janë afër meje,"['më', 'trego', 'cilat', 'dyqane', 'janë', 'afër', 'meje']"
8057,sq-AL,train,me trego dyqanet që janë në zonë,"['me', 'trego', 'dyqanet', 'që', 'janë', 'në', 'zonë']"
8058,sq-AL,train,cilat dyqane janë përreth meje përreth meje,"['cilat', 'dyqane', 'janë', 'përreth', 'meje', 'përreth', 'meje']"
8059,sq-AL,train,të lutem listo dyqanet një kilometër larg nga këtu,"['të', 'lutem', 'listo', 'dyqanet', 'një', 'kilometër', 'larg', 'nga', 'këtu']"
8060,sq-AL,train,më trego emrin e të gjitha dyqaneve në zonën time,"['më', 'trego', 'emrin', 'e', 'të', 'gjitha', 'dyqaneve', 'në', 'zonën', 'time']"
8061,sq-AL,train,të lutem më thuaj emrat e të gjithë dyqaneve në rreze dymilje,"['të', 'lutem', 'më', 'thuaj', 'emrat', 'e', 'të', 'gjithë', 'dyqaneve', 'në', 'rreze', 'dymilje']"
8062,sq-AL,train,cilat ngjarje janë afër meje,"['cilat', 'ngjarje', 'janë', 'afër', 'meje']"
8063,sq-AL,train,cilat lloje të ngjarjeve muzikore mund të gjej përreth meje,"['cilat', 'lloje', 'të', 'ngjarjeve', 'muzikore', 'mund', 'të', 'gjej', 'përreth', 'meje']"
8064,sq-AL,train,ku mund të gjej disa gjëra interesante për të bërë sonte,"['ku', 'mund', 'të', 'gjej', 'disa', 'gjëra', 'interesante', 'për', 'të', 'bërë', 'sonte']"
8065,sq-AL,train,të lutem rekomando një restorant në prishtinë,"['të', 'lutem', 'rekomando', 'një', 'restorant', 'në', 'prishtinë']"
8066,sq-AL,train,cili është restoranti meksikan më i mirë në vlorë,"['cili', 'është', 'restoranti', 'meksikan', 'më', 'i', 'mirë', 'në', 'vlorë']"
8067,sq-AL,train,të lutem listo dyqanet e rrobave më të mira afër meje,"['të', 'lutem', 'listo', 'dyqanet', 'e', 'rrobave', 'më', 'të', 'mira', 'afër', 'meje']"
8068,sq-AL,train,a ka ndonjë event argëtues në durrës sot,"['a', 'ka', 'ndonjë', 'event', 'argëtues', 'në', 'durrës', 'sot']"
8069,sq-AL,train,ndonjë ngjarje falas në elbasan sot,"['ndonjë', 'ngjarje', 'falas', 'në', 'elbasan', 'sot']"
8070,sq-AL,train,eventet në zonën time,"['eventet', 'në', 'zonën', 'time']"
8071,sq-AL,train,çfarë po ndodh në zonën time,"['çfarë', 'po', 'ndodh', 'në', 'zonën', 'time']"
8072,sq-AL,train,gjej vendndodhjen e dyqaneve lokale të picave,"['gjej', 'vendndodhjen', 'e', 'dyqaneve', 'lokale', 'të', 'picave']"
8073,sq-AL,train,ku janë restorantet italiane në zonën time,"['ku', 'janë', 'restorantet', 'italiane', 'në', 'zonën', 'time']"
8074,sq-AL,train,të lutem më thuaj dyqanin e komoditetit më të afërt me shtëpinë time,"['të', 'lutem', 'më', 'thuaj', 'dyqanin', 'e', 'komoditetit', 'më', 'të', 'afërt', 'me', 'shtëpinë', 'time']"
8075,sq-AL,train,cilat ngjarje janë programuar këtë fundjavë në zonën time,"['cilat', 'ngjarje', 'janë', 'programuar', 'këtë', 'fundjavë', 'në', 'zonën', 'time']"
8076,sq-AL,train,cilat ngjarje janë programuar për këtë fundjavë në zonën time,"['cilat', 'ngjarje', 'janë', 'programuar', 'për', 'këtë', 'fundjavë', 'në', 'zonën', 'time']"
8077,sq-AL,train,çfarë është planifikuar për sot në zonën time lokale,"['çfarë', 'është', 'planifikuar', 'për', 'sot', 'në', 'zonën', 'time', 'lokale']"
8078,sq-AL,train,ndonjë maratonë në selitë,"['ndonjë', 'maratonë', 'në', 'selitë']"
8079,sq-AL,train,gara vrapi në tiranë,"['gara', 'vrapi', 'në', 'tiranë']"
8080,sq-AL,train,garat e zonës perëndimore,"['garat', 'e', 'zonës', 'perëndimore']"
8081,sq-AL,train,trego ngjarjet më të fundit rreth lushnjës,"['trego', 'ngjarjet', 'më', 'të', 'fundit', 'rreth', 'lushnjës']"
8082,sq-AL,train,shfaq eventet lokale afër meje,"['shfaq', 'eventet', 'lokale', 'afër', 'meje']"
8083,sq-AL,train,listo ngjarjet e ardhshme në fier,"['listo', 'ngjarjet', 'e', 'ardhshme', 'në', 'fier']"
8084,sq-AL,train,listo dyqanet pranë meje,"['listo', 'dyqanet', 'pranë', 'meje']"
8085,sq-AL,train,listo dyqanet në rrugën e barrikadave,"['listo', 'dyqanet', 'në', 'rrugën', 'e', 'barrikadave']"
8086,sq-AL,train,a mund të më tregosh cili është një bar i mirë me ushqim,"['a', 'mund', 'të', 'më', 'tregosh', 'cili', 'është', 'një', 'bar', 'i', 'mirë', 'me', 'ushqim']"
8087,sq-AL,train,të lutem më thuaj një dyqan ku mund gjej libra pët të blerë,"['të', 'lutem', 'më', 'thuaj', 'një', 'dyqan', 'ku', 'mund', 'gjej', 'libra', 'pët', 'të', 'blerë']"
8088,sq-AL,train,pyet një qendër tregtare në zonën time,"['pyet', 'një', 'qendër', 'tregtare', 'në', 'zonën', 'time']"
8089,sq-AL,train,kërko një qendër tregtare në zonën time,"['kërko', 'një', 'qendër', 'tregtare', 'në', 'zonën', 'time']"
8090,sq-AL,train,kërko një restorant në zonën time,"['kërko', 'një', 'restorant', 'në', 'zonën', 'time']"
8091,sq-AL,train,kërko një pub në zonën time,"['kërko', 'një', 'pub', 'në', 'zonën', 'time']"
8092,sq-AL,train,më rekomando një restorant në kavajë,"['më', 'rekomando', 'një', 'restorant', 'në', 'kavajë']"
8093,sq-AL,train,brisilda po vdes për të ngrënë çfarë ka diçka të mirë për të ngrënë në elbasan,"['brisilda', 'po', 'vdes', 'për', 'të', 'ngrënë', 'çfarë', 'ka', 'diçka', 'të', 'mirë', 'për', 'të', 'ngrënë', 'në', 'elbasan']"
8094,sq-AL,train,eventet e zonës lokale,"['eventet', 'e', 'zonës', 'lokale']"
8095,sq-AL,train,ndonjë aktivitet në këtë xonë,"['ndonjë', 'aktivitet', 'në', 'këtë', 'xonë']"
8096,sq-AL,train,ngjarjet në zonën lokale,"['ngjarjet', 'në', 'zonën', 'lokale']"
8097,sq-AL,train,ku mund të marr diçka për të ngrënë afër muzeut të arteve,"['ku', 'mund', 'të', 'marr', 'diçka', 'për', 'të', 'ngrënë', 'afër', 'muzeut', 'të', 'arteve']"
8098,sq-AL,train,cilat pabe janë afër stacionit të trenit,"['cilat', 'pabe', 'janë', 'afër', 'stacionit', 'të', 'trenit']"
8099,sq-AL,train,çfarë filmash me vlerësim të lartë po shfaqen këtë fundjavë,"['çfarë', 'filmash', 'me', 'vlerësim', 'të', 'lartë', 'po', 'shfaqen', 'këtë', 'fundjavë']"
8100,sq-AL,train,çfarë po ndodh,"['çfarë', 'po', 'ndodh']"
8101,sq-AL,train,cilin film po jep kinemaja vendase,"['cilin', 'film', 'po', 'jep', 'kinemaja', 'vendase']"
8102,sq-AL,train,a ka ndonjë film të mirë që shfaqet në kinematë këtu pranë,"['a', 'ka', 'ndonjë', 'film', 'të', 'mirë', 'që', 'shfaqet', 'në', 'kinematë', 'këtu', 'pranë']"
8103,sq-AL,train,çfarë po ndodh afër meje këtë javë,"['çfarë', 'po', 'ndodh', 'afër', 'meje', 'këtë', 'javë']"
8104,sq-AL,train,dëshiroj të shkoj për një pazar të lirë a ka ndonjë dyqan një dollarësh këtu afër,"['dëshiroj', 'të', 'shkoj', 'për', 'një', 'pazar', 'të', 'lirë', 'a', 'ka', 'ndonjë', 'dyqan', 'një', 'dollarësh', 'këtu', 'afër']"
8105,sq-AL,train,sa largë është spar nga këtu,"['sa', 'largë', 'është', 'spar', 'nga', 'këtu']"
8106,sq-AL,train,më trego ngjarjet e ardhshme vendase,"['më', 'trego', 'ngjarjet', 'e', 'ardhshme', 'vendase']"
8107,sq-AL,train,listo eventet në vlorë,"['listo', 'eventet', 'në', 'vlorë']"
8108,sq-AL,train,shfaq ngjarjet aktuale përreth meje,"['shfaq', 'ngjarjet', 'aktuale', 'përreth', 'meje']"
8109,sq-AL,train,listo ngjarjet përreth fierit,"['listo', 'ngjarjet', 'përreth', 'fierit']"
8110,sq-AL,train,ku mund të shkoj për pazar këtu,"['ku', 'mund', 'të', 'shkoj', 'për', 'pazar', 'këtu']"
8111,sq-AL,train,çfarë eventesh këtu afër do ndodhin këtë javë,"['çfarë', 'eventesh', 'këtu', 'afër', 'do', 'ndodhin', 'këtë', 'javë']"
8112,sq-AL,train,brisilda cilët filma shfaqen në kinematë cineplexx,"['brisilda', 'cilët', 'filma', 'shfaqen', 'në', 'kinematë', 'cineplexx']"
8113,sq-AL,train,brisilda sa kushtojnë biletat në kopshtin zoologjik,"['brisilda', 'sa', 'kushtojnë', 'biletat', 'në', 'kopshtin', 'zoologjik']"
8114,sq-AL,train,listo ngjarjet aktuale afër meje,"['listo', 'ngjarjet', 'aktuale', 'afër', 'meje']"
8115,sq-AL,train,listo ekspozitat lokale në proçes,"['listo', 'ekspozitat', 'lokale', 'në', 'proçes']"
8116,sq-AL,train,ku është restoranti i mirë më i afërt,"['ku', 'është', 'restoranti', 'i', 'mirë', 'më', 'i', 'afërt']"
8117,sq-AL,train,cilat janë koncertet që po zhvillohen afër,"['cilat', 'janë', 'koncertet', 'që', 'po', 'zhvillohen', 'afër']"
8118,sq-AL,train,listo të gjitha eventet të mbajtura vërdallë,"['listo', 'të', 'gjitha', 'eventet', 'të', 'mbajtura', 'vërdallë']"
8119,sq-AL,train,ndonjë ngjarje që do ndodhi vërdallë,"['ndonjë', 'ngjarje', 'që', 'do', 'ndodhi', 'vërdallë']"
8120,sq-AL,train,kë lutem kontrollo filmat që shfaqen në kinematë afër,"['kë', 'lutem', 'kontrollo', 'filmat', 'që', 'shfaqen', 'në', 'kinematë', 'afër']"
8121,sq-AL,train,të lutem kontrollo koncertet e rrokut të programuara këtë fundjavë,"['të', 'lutem', 'kontrollo', 'koncertet', 'e', 'rrokut', 'të', 'programuara', 'këtë', 'fundjavë']"
8122,sq-AL,train,cilat janë të gjitha eventet në zonë,"['cilat', 'janë', 'të', 'gjitha', 'eventet', 'në', 'zonë']"
8123,sq-AL,train,gjej ngjarjet,"['gjej', 'ngjarjet']"
8124,sq-AL,train,ka ndonjë event kulturor që po ndodh në berat,"['ka', 'ndonjë', 'event', 'kulturor', 'që', 'po', 'ndodh', 'në', 'berat']"
8125,sq-AL,train,ekspozita pikture në shqipëri,"['ekspozita', 'pikture', 'në', 'shqipëri']"
8126,sq-AL,train,brisilda ekspozita arti në shqipëri,"['brisilda', 'ekspozita', 'arti', 'në', 'shqipëri']"
8127,sq-AL,train,ngjarjet e ardhshme,"['ngjarjet', 'e', 'ardhshme']"
8128,sq-AL,train,a ka ndonjë sallon në allias,"['a', 'ka', 'ndonjë', 'sallon', 'në', 'allias']"
8129,sq-AL,train,cili restorant është në laprakë,"['cili', 'restorant', 'është', 'në', 'laprakë']"
8130,sq-AL,train,le të shoh eventet kulturore këtë fundjavë në lagjen ali demi,"['le', 'të', 'shoh', 'eventet', 'kulturore', 'këtë', 'fundjavë', 'në', 'lagjen', 'ali', 'demi']"
8131,sq-AL,train,brisilda çfarë shfaqet në kinema milenium,"['brisilda', 'çfarë', 'shfaqet', 'në', 'kinema', 'milenium']"
8132,sq-AL,train,çfarë po jepet në kinemanë cineplexx,"['çfarë', 'po', 'jepet', 'në', 'kinemanë', 'cineplexx']"
8133,sq-AL,train,brisilda kërko ngjarje dhe mbledhje për parkun e liqenit artificial,"['brisilda', 'kërko', 'ngjarje', 'dhe', 'mbledhje', 'për', 'parkun', 'e', 'liqenit', 'artificial']"
8134,sq-AL,train,çfarë eventesh muzikore po ndodhin këtej rrotull këtë javë,"['çfarë', 'eventesh', 'muzikore', 'po', 'ndodhin', 'këtej', 'rrotull', 'këtë', 'javë']"
8135,sq-AL,train,a ka ndonjë ngjarje lokale që do zhvillohet sonte,"['a', 'ka', 'ndonjë', 'ngjarje', 'lokale', 'që', 'do', 'zhvillohet', 'sonte']"
8136,sq-AL,train,kur xhirohej një film,"['kur', 'xhirohej', 'një', 'film']"
8137,sq-AL,train,më duhet të di ku mund të marr krahë pule në korçë,"['më', 'duhet', 'të', 'di', 'ku', 'mund', 'të', 'marr', 'krahë', 'pule', 'në', 'korçë']"
8138,sq-AL,train,më duhen të gjitha ngjarjet vendase që do zhvillohen këtë fundjavë në këtë zonë,"['më', 'duhen', 'të', 'gjitha', 'ngjarjet', 'vendase', 'që', 'do', 'zhvillohen', 'këtë', 'fundjavë', 'në', 'këtë', 'zonë']"
8139,sq-AL,train,gjej një event për fëmijë në zonën time sonte,"['gjej', 'një', 'event', 'për', 'fëmijë', 'në', 'zonën', 'time', 'sonte']"
8140,sq-AL,train,gjej një event të përshtatshëm për fëmijë në zonën time sonte,"['gjej', 'një', 'event', 'të', 'përshtatshëm', 'për', 'fëmijë', 'në', 'zonën', 'time', 'sonte']"
8141,sq-AL,train,ndonjë dramë të mirë që ka dalë së fundmi në kinema,"['ndonjë', 'dramë', 'të', 'mirë', 'që', 'ka', 'dalë', 'së', 'fundmi', 'në', 'kinema']"
8142,sq-AL,train,ndonjë treg fshatarësh rrotull me produkte vendi,"['ndonjë', 'treg', 'fshatarësh', 'rrotull', 'me', 'produkte', 'vendi']"
8143,sq-AL,train,gjej vendet për të ngrënë afër shtëpisë sime,"['gjej', 'vendet', 'për', 'të', 'ngrënë', 'afër', 'shtëpisë', 'sime']"
8144,sq-AL,train,gjej dyqane këpucësh afër shtëpisë sime,"['gjej', 'dyqane', 'këpucësh', 'afër', 'shtëpisë', 'sime']"
8145,sq-AL,train,gjej krepa afër shtëpisë sime,"['gjej', 'krepa', 'afër', 'shtëpisë', 'sime']"
8146,sq-AL,train,të lutem kërko për evente lokale,"['të', 'lutem', 'kërko', 'për', 'evente', 'lokale']"
8147,sq-AL,train,brisilda të lutem kërko eventet afër meje,"['brisilda', 'të', 'lutem', 'kërko', 'eventet', 'afër', 'meje']"
